date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2020-01-31,xxx83,88.12,94.13,84.52,84.83,-0.04,,,,,,
2020-02-28,xxx83,85.07,90.51,75.72,78.43,-0.08,,,,,,
2020-03-31,xxx83,77.92,82.61,50.02,65.74,-0.16,,,,,,
2020-04-30,xxx83,63.0,79.61,60.9,76.73,0.17,,,,,,
2020-05-29,xxx83,74.9,80.06,70.65,77.99,0.02,,,,,,
2020-06-30,xxx83,77.66,83.62,71.06,73.59,-0.06,,,,,,
2020-07-31,xxx83,74.0,78.49,71.81,76.53,0.04,,,,,,
2020-08-31,xxx83,76.48,85.36,74.76,84.47,0.1,,,,,,
2020-09-30,xxx83,84.7,89.43,81.75,85.92,0.02,,,,,,
2020-10-30,xxx83,87.04,91.13,85.09,86.96,0.01,,,,,,
2020-11-30,xxx83,87.54,99.33,85.45,98.02,0.13,keep,0,1000000,0.0,0.0,1000000.0
2020-12-31,xxx83,99.0,107.14,98.21,106.98,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2021-01-29,xxx83,107.66,107.75,95.92,96.81,-0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2021-02-26,xxx83,96.99,109.48,96.92,108.03,0.12,keep,0,1000000.0,0.0,0.0,1000000.0
2021-03-31,xxx83,108.6,112.34,102.75,109.27,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2021-04-30,xxx83,110.06,118.98,108.2,114.49,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2021-05-28,xxx83,115.18,116.74,108.88,113.88,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2021-06-30,xxx83,114.56,114.62,109.26,111.81,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2021-07-30,xxx83,111.95,126.32,111.81,121.43,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2021-08-31,xxx83,122.03,122.98,113.61,117.49,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2021-09-30,xxx83,118.01,120.76,110.31,110.31,-0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2021-10-29,xxx83,110.89,115.57,104.02,106.07,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2021-11-30,xxx83,107.22,117.47,107.2,109.64,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2021-12-31,xxx83,110.96,117.48,106.61,116.97,0.07,,0,1000000.0,0.0,0.0,1000000.0
