date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2020-01-31,xxx85,63.65,71.1,62.24,70.4,0.1,,,,,,
2020-02-28,xxx85,70.67,70.78,59.07,60.36,-0.14,,,,,,
2020-03-31,xxx85,60.66,68.56,41.96,54.14,-0.1,,,,,,
2020-04-30,xxx85,51.9,61.86,49.26,56.73,0.05,,,,,,
2020-05-29,xxx85,56.18,57.71,51.99,57.07,0.01,,,,,,
2020-06-30,xxx85,57.1,60.47,50.4,51.85,-0.09,,,,,,
2020-07-31,xxx85,51.86,56.3,51.42,54.61,0.05,,,,,,
2020-08-31,xxx85,54.57,55.39,51.46,52.18,-0.04,,,,,,
2020-09-30,xxx85,52.02,54.7,51.22,54.22,0.04,,,,,,
2020-10-30,xxx85,54.3,61.26,53.98,57.45,0.06,,,,,,
2020-11-30,xxx85,58.02,64.93,57.78,59.85,0.04,keep,0,1000000,0.0,0.0,1000000.0
2020-12-31,xxx85,60.58,62.21,59.05,61.43,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2021-01-29,xxx85,61.38,61.72,58.13,58.92,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2021-02-26,xxx85,59.29,61.52,56.69,56.72,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2021-03-31,xxx85,57.27,62.6,57.02,62.16,0.1,keep,0,1000000.0,0.0,0.0,1000000.0
2021-04-30,xxx85,62.25,66.4,61.58,66.17,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2021-05-28,xxx85,66.18,66.93,63.02,63.92,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2021-06-30,xxx85,64.13,64.92,60.12,60.51,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2021-07-30,xxx85,60.8,64.87,60.6,63.87,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2021-08-31,xxx85,63.99,67.46,63.14,65.73,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2021-09-30,xxx85,65.97,67.54,61.56,61.97,-0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2021-10-29,xxx85,62.35,64.25,61.46,62.32,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2021-11-30,xxx85,62.4,63.95,60.99,61.1,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2021-12-31,xxx85,61.45,68.88,61.1,68.58,0.12,,0,1000000.0,0.0,0.0,1000000.0
