date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission
2022-01-07,xxx60_convert,359.79,382.5,359.25,369.65,0.0289,,,,,,,
2022-01-14,xxx60_convert,370.91,377.68,348.77,372.14,0.0067,,,,,,,
2022-01-21,xxx60_convert,370.79,373.07,354.11,355.08,-0.0458,,,,,,,
2022-01-28,xxx60_convert,342.57,382.77,330.59,382.51,0.0772,,,,,,,
2022-02-04,xxx60_convert,378.68,399.92,376.29,382.2,-0.0008,,,,,,,
2022-02-11,xxx60_convert,382.2,388.45,367.64,369.77,-0.0325,,,,,,,
2022-02-18,xxx60_convert,368.82,385.0,366.76,369.95,0.0005,,,,,,,
2022-02-25,xxx60_convert,365.0,374.32,341.31,369.09,-0.0023,,,,,,,
2022-03-04,xxx60_convert,362.19,365.36,324.0,330.76,-0.1038,,,,,,,
2022-03-11,xxx60_convert,329.58,330.97,305.61,324.79,-0.018,,,,,,,
2022-03-18,xxx60_convert,329.1,352.74,327.26,350.09,0.0778,buy,0,1000000,1000000,0.0,0.0,
2022-03-25,xxx60_convert,346.02,353.93,340.7,349.02,-0.003,buy,577,800340.69,1001725.23,201384.54,0.201,0.0
2022-04-01,xxx60_convert,348.51,370.76,343.53,363.97,0.0429,buy,1036,640370.01,1017442.93,377072.92,0.3706,0.0
2022-04-08,xxx60_convert,364.25,369.76,345.65,352.27,-0.0321,buy,1387,512514.75,1001113.24,488598.49,0.4881,0.0
2022-04-14,xxx60_convert,350.64,362.95,342.87,357.82,0.0157,buy,1679,410124.95,1010904.73,600779.78,0.5943,0.0
2022-04-22,xxx60_convert,353.99,375.22,350.61,351.18,-0.0186,sell,1910,328350.95,999104.75,670753.8,0.6714,0.0
2022-04-29,xxx60_convert,349.28,381.97,343.58,363.38,0.0346,buy,1528,461769.24269805994,1017013.88269806,555244.64,0.546,2.8473
2022-05-06,xxx60_convert,363.0,369.24,340.78,347.12,-0.0447,keep,1782,369564.70269805996,988132.5426980599,618567.84,0.626,0.0
2022-05-13,xxx60_convert,341.0,342.39,312.77,332.8,-0.0412,keep,1782,369564.70269805996,962614.3026980599,593049.6,0.6161,
2022-05-20,xxx60_convert,328.54,341.6,324.43,336.18,0.0102,buy,1782,369564.70269805996,968637.46269806,599072.76,0.6185,
2022-05-27,xxx60_convert,339.03,357.79,335.98,357.78,0.0641,buy,2000,295653.98269806,1011213.98269806,715560.0,0.7076,0.0
2022-06-03,xxx60_convert,353.09,365.05,351.14,357.82,0.0001,keep,2167,236686.28269805998,1012082.2226980599,775395.94,0.7661,0.0
2022-06-10,xxx60_convert,362.0,368.31,334.6,334.75,-0.0644,sell,2167,236686.28269805998,962089.5326980599,725403.25,0.754,
2022-06-17,xxx60_convert,322.0,330.9,303.65,310.69,-0.0718,sell,1734,376104.97331598995,914841.4333159899,538736.46,0.5889,2.9794
2022-06-24,xxx60_convert,316.05,330.81,311.36,330.5,0.0638,sell,1388,485452.47579535,944186.47579535,458734.0,0.4859,2.3375
2022-07-01,xxx60_convert,331.97,337.15,309.69,318.24,-0.0372,sell,1111,577403.43182103,930968.07182103,353564.64,0.3798,1.964
2022-07-08,xxx60_convert,313.08,324.98,309.45,323.06,0.0152,sell,889,646903.48587069,934103.8258706899,287200.34,0.3075,1.486
2022-07-15,xxx60_convert,319.38,335.57,313.81,332.57,0.0294,sell,712,703430.7677093999,940220.6077093999,236789.84,0.2518,1.2082
2022-07-22,xxx60_convert,335.5,351.09,329.79,343.88,0.034,sell,570,751069.3303802198,947080.9303802198,196011.6,0.207,1.0173
2022-07-29,xxx60_convert,344.45,356.8,331.24,353.79,0.0288,buy,456,790334.6522248599,951662.8922248599,161328.24,0.1695,0.8382
2022-08-05,xxx60_convert,347.81,358.61,343.98,357.51,0.0105,keep,910,632424.3722248599,957758.4722248599,325334.1,0.3397,0.0
2022-08-12,xxx60_convert,359.0,359.0,345.35,354.27,-0.0092,keep,910,632424.3722248599,954810.0722248598,322385.7,0.3376,
2022-08-19,xxx60_convert,352.33,361.95,350.82,354.28,0.0001,keep,910,632424.3722248599,954819.1722248599,322394.8,0.3377,
2022-08-26,xxx60_convert,350.0,351.0,331.7,331.96,-0.0631,sell,910,632424.3722248599,934507.9722248599,302083.6,0.3233,
2022-09-02,xxx60_convert,329.99,332.97,319.21,322.56,-0.0284,sell,728,692479.4493832999,927303.1293833,234823.68,0.2532,1.2828
