date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2014-01-31,xxx101,100.6,101.21,91.7,92.16,-0.09,,,,,,
2014-02-28,xxx101,91.91,97.25,89.25,96.27,0.04,,,,,,
2014-03-31,xxx101,95.76,98.85,93.01,97.68,0.01,,,,,,
2014-04-30,xxx101,97.65,102.57,96.23,102.41,0.05,,,,,,
2014-05-30,xxx101,101.96,103.45,100.32,100.53,-0.02,,,,,,
2014-06-30,xxx101,100.53,104.61,99.59,100.68,0.0,,,,,,
2014-07-31,xxx101,101.15,104.76,98.93,98.94,-0.02,,,,,,
2014-08-29,xxx101,98.62,100.43,97.63,99.46,0.01,,,,,,
2014-09-30,xxx101,99.43,99.59,93.62,94.05,-0.05,,,,,,
2014-10-31,xxx101,94.11,96.89,86.91,96.71,0.03,,,,,,
2014-11-28,xxx101,96.56,97.2,90.11,90.54,-0.06,keep,0,1000000,0.0,0.0,1000000.0
2014-12-31,xxx101,90.36,95.33,86.19,92.45,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2015-01-30,xxx101,92.25,93.05,86.03,87.42,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2015-02-27,xxx101,87.85,93.45,87.5,88.54,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-03-31,xxx101,88.34,88.52,82.68,85.0,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2015-04-30,xxx101,85.7,88.67,83.81,87.37,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2015-05-29,xxx101,87.85,90.09,84.77,85.2,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2015-06-30,xxx101,85.25,85.97,82.8,83.2,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2015-07-31,xxx101,83.28,83.53,78.93,79.21,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2015-08-31,xxx101,78.7,79.29,66.55,75.24,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2015-09-30,xxx101,73.3,75.47,71.51,74.35,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-10-30,xxx101,75.2,83.88,73.03,82.74,0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2015-11-30,xxx101,82.3,87.43,77.91,81.66,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-12-31,xxx101,81.76,82.13,73.79,77.95,-0.05,,0,1000000.0,0.0,0.0,1000000.0
