date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2014-01-31,xxx68,49.88,54.1,49.3,52.97,0.06,,,,,,
2014-02-28,xxx68,52.91,57.45,51.92,56.99,0.08,,,,,,
2014-03-31,xxx68,56.1,57.65,53.57,56.77,-0.0,,,,,,
2014-04-30,xxx68,56.65,59.0,54.7,58.56,0.03,,,,,,
2014-05-30,xxx68,58.55,59.84,54.4,57.86,-0.01,,,,,,
2014-06-30,xxx68,57.91,59.32,57.24,57.85,-0.0,,,,,,
2014-07-31,xxx68,57.7,59.65,56.72,56.74,-0.02,,,,,,
2014-08-29,xxx68,56.58,60.58,55.57,60.11,0.06,,,,,,
2014-09-30,xxx68,59.73,61.33,58.55,59.28,-0.01,,,,,,
2014-10-31,xxx68,59.09,60.51,52.49,57.94,-0.02,,,,,,
2014-11-28,xxx68,57.95,60.87,57.57,60.4,0.04,keep,0,1000000,0.0,0.0,1000000.0
2014-12-31,xxx68,60.4,62.2,56.56,56.79,-0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2015-01-30,xxx68,57.22,63.62,57.02,60.28,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2015-02-27,xxx68,60.5,61.06,57.73,58.54,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2015-03-31,xxx68,58.29,59.71,55.64,57.48,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2015-04-30,xxx68,57.26,60.48,56.22,59.56,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2015-05-29,xxx68,59.76,61.37,58.85,60.89,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2015-06-30,xxx68,60.85,61.7,56.7,56.93,-0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2015-07-31,xxx68,56.93,59.33,55.83,58.96,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2015-08-31,xxx68,59.3,60.07,45.69,53.85,-0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2015-09-30,xxx68,52.66,54.5,48.09,49.39,-0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2015-10-30,xxx68,49.35,55.64,48.35,54.66,0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2015-11-30,xxx68,54.69,55.76,52.13,53.01,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2015-12-31,xxx68,53.77,54.99,51.2,52.82,-0.0,,0,1000000.0,0.0,0.0,1000000.0
