date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2014-01-31,xxx69,31.33,33.52,29.28,29.51,-0.06,,,,,,
2014-02-28,xxx69,29.51,30.94,28.78,30.8,0.04,,,,,,
2014-03-31,xxx69,30.24,33.25,29.93,31.17,0.01,,,,,,
2014-04-30,xxx69,31.37,31.59,28.31,30.93,-0.01,,,,,,
2014-05-30,xxx69,30.91,31.44,29.02,30.86,-0.0,,,,,,
2014-06-30,xxx69,30.86,32.82,30.4,32.33,0.05,,,,,,
2014-07-31,xxx69,32.41,33.6,31.2,32.34,0.0,,,,,,
2014-08-29,xxx69,32.18,34.57,31.12,34.31,0.06,,,,,,
2014-09-30,xxx69,34.42,36.44,33.82,34.57,0.01,,,,,,
2014-10-31,xxx69,34.37,35.4,31.35,34.95,0.01,,,,,,
2014-11-28,xxx69,35.05,36.13,34.43,35.18,0.01,keep,0,1000000,0.0,0.0,1000000.0
2014-12-31,xxx69,35.02,39.19,34.56,38.8,0.1,keep,0,1000000.0,0.0,0.0,1000000.0
2015-01-30,xxx69,39.05,39.15,33.73,33.81,-0.13,keep,0,1000000.0,0.0,0.0,1000000.0
2015-02-27,xxx69,33.96,37.2,33.72,35.79,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2015-03-31,xxx69,35.64,37.22,34.77,35.69,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2015-04-30,xxx69,35.72,37.7,35.36,37.31,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2015-05-29,xxx69,37.5,38.85,36.76,38.2,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2015-06-30,xxx69,38.42,40.26,38.16,38.79,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2015-07-31,xxx69,39.46,41.04,37.65,38.84,0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2015-08-31,xxx69,38.96,39.35,30.4,34.45,-0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2015-09-30,xxx69,33.42,35.05,30.47,31.5,-0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2015-10-30,xxx69,31.42,34.08,30.15,32.97,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2015-11-30,xxx69,33.1,35.74,33.02,34.3,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2015-12-31,xxx69,34.6,35.58,31.19,31.81,-0.07,,0,1000000.0,0.0,0.0,1000000.0
