date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2014-01-31,xxx29,22.17,23.0,21.6,21.91,-0.02,,,,,,
2014-02-28,xxx29,21.93,22.92,21.4,21.8,-0.01,,,,,,
2014-03-31,xxx29,21.57,22.69,21.27,22.42,0.03,,,,,,
2014-04-30,xxx29,22.33,23.64,22.3,23.11,0.03,,,,,,
2014-05-30,xxx29,23.14,24.93,22.43,24.62,0.07,,,,,,
2014-06-30,xxx29,24.64,25.17,24.4,24.85,0.01,,,,,,
2014-07-31,xxx29,24.99,26.08,24.77,25.23,0.02,,,,,,
2014-08-29,xxx29,25.14,25.37,24.27,24.99,-0.01,,,,,,
2014-09-30,xxx29,24.94,25.42,24.46,25.17,0.01,,,,,,
2014-10-31,xxx29,25.2,25.42,22.49,24.47,-0.03,,,,,,
2014-11-28,xxx29,24.45,27.78,24.45,27.64,0.13,keep,0,1000000,0.0,0.0,1000000.0
2014-12-31,xxx29,27.5,28.59,26.15,27.82,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-01-30,xxx29,27.86,28.7,26.32,26.37,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2015-02-27,xxx29,26.39,29.99,25.92,29.51,0.12,keep,0,1000000.0,0.0,0.0,1000000.0
2015-03-31,xxx29,29.36,30.31,26.62,27.53,-0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2015-04-30,xxx29,27.31,29.33,26.84,28.83,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2015-05-29,xxx29,28.81,29.9,28.69,29.31,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2015-06-30,xxx29,29.6,29.62,27.33,27.46,-0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2015-07-31,xxx29,27.42,28.77,26.84,28.42,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2015-08-31,xxx29,28.41,29.21,23.03,25.88,-0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2015-09-30,xxx29,25.22,26.73,24.92,26.25,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-10-30,xxx29,26.05,29.49,25.34,28.85,0.1,keep,0,1000000.0,0.0,0.0,1000000.0
2015-11-30,xxx29,28.87,28.87,25.82,27.25,-0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2015-12-31,xxx29,27.2,27.9,25.96,27.16,-0.0,,0,1000000.0,0.0,0.0,1000000.0
