date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2014-01-31,xxx3,38.09,39.86,35.65,36.66,-0.04,,,,,,
2014-02-28,xxx3,36.58,39.98,35.8,39.78,0.09,,,,,,
2014-03-31,xxx3,39.5,40.49,38.08,38.51,-0.03,,,,,,
2014-04-30,xxx3,38.49,39.5,36.65,38.74,0.01,,,,,,
2014-05-30,xxx3,38.65,40.13,38.25,40.01,0.03,,,,,,
2014-06-30,xxx3,40.02,41.3,39.59,40.9,0.02,,,,,,
2014-07-31,xxx3,41.18,43.27,40.92,42.12,0.03,,,,,,
2014-08-29,xxx3,42.0,42.93,41.15,42.24,0.0,,,,,,
2014-09-30,xxx3,42.17,44.2,41.59,41.59,-0.02,,,,,,
2014-10-31,xxx3,42.05,44.06,39.28,43.59,0.05,,,,,,
2014-11-28,xxx3,43.56,44.77,43.02,44.51,0.02,keep,0,1000000,0.0,0.0,1000000.0
2014-12-31,xxx3,44.27,46.5,43.1,45.02,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-01-30,xxx3,45.25,45.87,43.35,44.76,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-02-27,xxx3,44.93,47.88,44.28,47.37,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2015-03-31,xxx3,47.34,47.85,46.1,46.33,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2015-04-30,xxx3,46.33,48.62,45.54,46.42,0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2015-05-29,xxx3,46.71,49.43,46.23,48.6,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2015-06-30,xxx3,48.77,50.47,47.72,49.08,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-07-31,xxx3,49.4,51.74,48.92,50.69,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2015-08-31,xxx3,50.89,51.17,42.3,45.29,-0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2015-09-30,xxx3,44.22,45.15,39.0,40.22,-0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2015-10-30,xxx3,40.35,45.34,39.28,44.8,0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2015-11-30,xxx3,44.88,46.38,43.45,44.92,0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2015-12-31,xxx3,45.22,46.22,43.56,44.91,-0.0,,0,1000000.0,0.0,0.0,1000000.0
