date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2014-01-31,xxx62,35.03,36.04,32.28,32.76,-0.07,,,,,,
2014-02-28,xxx62,32.8,34.95,31.84,34.03,0.04,,,,,,
2014-03-31,xxx62,33.7,35.28,33.43,34.55,0.02,,,,,,
2014-04-30,xxx62,34.73,36.12,34.02,35.65,0.03,,,,,,
2014-05-30,xxx62,35.78,38.47,35.18,37.62,0.06,,,,,,
2014-06-30,xxx62,37.54,38.41,36.96,37.61,-0.0,,,,,,
2014-07-31,xxx62,37.81,39.54,35.98,36.02,-0.04,,,,,,
2014-08-29,xxx62,36.23,36.76,34.92,36.19,0.0,,,,,,
2014-09-30,xxx62,36.29,36.35,33.93,34.26,-0.05,,,,,,
2014-10-31,xxx62,34.11,35.95,31.83,35.26,0.03,,,,,,
2014-11-28,xxx62,35.21,39.42,34.95,39.2,0.11,keep,0,1000000,0.0,0.0,1000000.0
2014-12-31,xxx62,39.2,39.27,35.68,36.32,-0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2015-01-30,xxx62,36.43,37.87,35.16,35.24,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2015-02-27,xxx62,35.24,37.45,34.89,36.93,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2015-03-31,xxx62,36.94,37.01,33.97,36.09,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2015-04-30,xxx62,36.22,39.08,35.93,38.37,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2015-05-29,xxx62,38.53,41.6,38.08,41.59,0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2015-06-30,xxx62,41.6,41.81,39.78,41.14,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-07-31,xxx62,41.2,45.31,40.98,45.2,0.1,keep,0,1000000.0,0.0,0.0,1000000.0
2015-08-31,xxx62,45.28,48.58,38.91,42.34,-0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2015-09-30,xxx62,41.69,44.29,40.29,41.83,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-10-30,xxx62,42.27,47.42,41.55,46.17,0.1,keep,0,1000000.0,0.0,0.0,1000000.0
2015-11-30,xxx62,46.36,46.77,43.12,43.66,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2015-12-31,xxx62,44.08,45.94,42.41,44.85,0.03,,0,1000000.0,0.0,0.0,1000000.0
