date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2014-01-31,xxx59,49.55,49.91,45.62,46.29,-0.07,,,,,,
2014-02-28,xxx59,46.26,51.28,44.45,50.03,0.08,,,,,,
2014-03-31,xxx59,48.6,50.78,48.16,48.9,-0.02,,,,,,
2014-04-30,xxx59,49.07,49.97,45.65,45.91,-0.06,,,,,,
2014-05-30,xxx59,46.05,47.83,44.13,47.08,0.03,,,,,,
2014-06-30,xxx59,47.09,48.25,45.1,47.99,0.02,,,,,,
2014-07-31,xxx59,48.03,48.54,46.48,47.85,-0.0,,,,,,
2014-08-29,xxx59,47.89,53.04,47.27,52.51,0.1,,,,,,
2014-09-30,xxx59,52.66,54.81,52.03,52.92,0.01,,,,,,
2014-10-31,xxx59,52.76,57.41,49.85,57.2,0.08,,,,,,
2014-11-28,xxx59,57.2,64.14,56.76,63.83,0.12,keep,0,1000000,0.0,0.0,1000000.0
2014-12-31,xxx59,63.55,69.57,62.91,68.8,0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2015-01-30,xxx59,69.0,71.11,65.36,67.76,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-02-27,xxx59,67.58,75.98,66.16,74.09,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2015-03-31,xxx59,73.52,76.25,72.48,74.39,0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2015-04-30,xxx59,74.32,75.64,68.6,68.86,-0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2015-05-29,xxx59,67.67,73.93,67.6,69.98,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2015-06-30,xxx59,69.96,71.08,66.69,66.97,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2015-07-31,xxx59,67.45,69.8,65.83,69.36,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2015-08-31,xxx59,69.17,74.78,64.22,69.17,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2015-09-30,xxx59,67.88,71.59,66.22,68.92,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2015-10-30,xxx59,69.04,74.57,68.16,73.83,0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2015-11-30,xxx59,73.9,78.13,69.75,76.6,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2015-12-31,xxx59,76.91,77.67,73.87,76.04,-0.01,,0,1000000.0,0.0,0.0,1000000.0
