date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2014-01-31,xxx41,94.85,102.18,93.85,101.31,0.06,,,,,,
2014-02-28,xxx41,101.0,110.25,97.58,109.54,0.08,,,,,,
2014-03-31,xxx41,108.06,113.57,105.5,108.92,-0.01,,,,,,
2014-04-30,xxx41,109.16,112.1,104.22,109.45,0.0,,,,,,
2014-05-30,xxx41,109.51,118.22,109.18,118.12,0.08,,,,,,
2014-06-30,xxx41,118.11,121.68,116.16,116.55,-0.01,,,,,,
2014-07-31,xxx41,115.17,122.17,114.04,116.77,0.0,,,,,,
2014-08-29,xxx41,116.42,124.89,114.1,123.25,0.06,,,,,,
2014-09-30,xxx41,123.35,130.17,122.54,127.09,0.03,,,,,,
2014-10-31,xxx41,126.17,140.78,114.72,139.76,0.1,,,,,,
2014-11-28,xxx41,139.76,146.13,138.72,145.36,0.04,keep,0,1000000,0.0,0.0,1000000.0
2014-12-31,xxx41,145.0,145.65,135.05,137.62,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2015-01-30,xxx41,138.47,142.41,132.63,133.21,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2015-02-27,xxx41,133.89,142.55,132.5,138.78,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2015-03-31,xxx41,139.21,140.62,131.33,135.73,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2015-04-30,xxx41,135.07,140.19,130.91,137.32,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-05-29,xxx41,137.82,141.96,137.06,140.16,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2015-06-30,xxx41,140.35,147.03,137.58,141.69,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-07-31,xxx41,142.43,153.4,141.45,149.11,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2015-08-31,xxx41,149.13,153.76,132.02,142.03,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2015-09-30,xxx41,139.94,145.85,134.1,137.95,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2015-10-30,xxx41,138.0,152.51,135.77,148.58,0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2015-11-30,xxx41,149.24,149.38,140.18,146.46,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-12-31,xxx41,147.23,148.4,136.08,137.36,-0.06,,0,1000000.0,0.0,0.0,1000000.0
