date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2014-01-31,xxx67,38.27,38.38,34.33,35.22,-0.08,,,,,,
2014-02-28,xxx67,35.17,36.41,33.8,36.26,0.03,,,,,,
2014-03-31,xxx67,36.07,37.49,35.84,37.43,0.03,,,,,,
2014-04-30,xxx67,37.45,40.24,37.13,40.11,0.07,,,,,,
2014-05-30,xxx67,40.16,41.62,39.6,41.56,0.04,,,,,,
2014-06-30,xxx67,41.63,43.38,41.1,41.94,0.01,,,,,,
2014-07-31,xxx67,41.87,43.7,40.59,40.6,-0.03,,,,,,
2014-08-29,xxx67,40.37,43.12,40.26,43.08,0.06,,,,,,
2014-09-30,xxx67,43.16,46.2,42.92,45.94,0.07,,,,,,
2014-10-31,xxx67,45.98,48.36,44.59,48.34,0.05,,,,,,
2014-11-28,xxx67,48.29,50.45,48.29,50.26,0.04,keep,0,1000000,0.0,0.0,1000000.0
2014-12-31,xxx67,50.13,51.67,48.91,49.27,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2015-01-30,xxx67,49.3,55.18,48.52,53.1,0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2015-02-27,xxx67,53.25,56.6,52.91,56.29,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2015-03-31,xxx67,56.29,56.7,49.03,50.02,-0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2015-04-30,xxx67,50.16,52.99,49.55,50.05,0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2015-05-29,xxx67,50.12,52.88,50.11,51.2,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2015-06-30,xxx67,51.29,51.48,47.31,48.91,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2015-07-31,xxx67,49.09,55.72,48.7,54.38,0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2015-08-31,xxx67,54.43,56.39,47.41,53.58,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-09-30,xxx67,52.72,55.66,51.7,54.4,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2015-10-30,xxx67,54.46,61.74,53.68,60.47,0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2015-11-30,xxx67,60.82,60.89,56.25,57.6,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2015-12-31,xxx67,57.66,59.15,56.17,58.21,0.01,,0,1000000.0,0.0,0.0,1000000.0
