date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2014-01-31,xxx95,104.63,104.91,94.02,95.23,-0.09,,,,,,
2014-02-28,xxx95,95.1,97.91,93.19,95.77,0.01,,,,,,
2014-03-31,xxx95,95.26,99.07,94.81,97.38,0.02,,,,,,
2014-04-30,xxx95,97.74,99.85,95.45,98.5,0.01,,,,,,
2014-05-30,xxx95,98.5,104.18,97.34,103.88,0.05,,,,,,
2014-06-30,xxx95,104.13,104.3,100.52,102.66,-0.01,,,,,,
2014-07-31,xxx95,103.4,105.09,97.02,97.09,-0.05,,,,,,
2014-08-29,xxx95,96.67,99.16,94.87,97.33,0.0,,,,,,
2014-09-30,xxx95,97.63,100.39,96.51,98.29,0.01,,,,,,
2014-10-31,xxx95,98.44,105.84,94.05,104.91,0.07,,,,,,
2014-11-28,xxx95,104.91,111.09,104.66,109.92,0.05,keep,0,1000000,0.0,0.0,1000000.0
2014-12-31,xxx95,110.3,113.1,106.47,111.17,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-01-30,xxx95,111.27,114.4,98.29,98.84,-0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2015-02-27,xxx95,99.0,102.82,98.34,101.73,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2015-03-31,xxx95,101.67,102.37,96.32,96.94,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2015-04-30,xxx95,96.49,101.98,94.88,100.53,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2015-05-29,xxx95,100.95,102.84,98.58,99.22,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-06-30,xxx95,99.77,101.68,96.81,96.91,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2015-07-31,xxx95,97.52,102.76,94.15,102.36,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2015-08-31,xxx95,102.49,104.06,93.64,97.65,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2015-09-30,xxx95,95.81,101.79,94.65,98.69,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2015-10-30,xxx95,99.0,107.32,96.96,103.02,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2015-11-30,xxx95,103.01,105.37,101.43,103.01,0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2015-12-31,xxx95,103.46,104.5,95.82,96.23,-0.07,,0,1000000.0,0.0,0.0,1000000.0
