date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx002352_convert,69.22,72.67,67.21,68.6,-0.0046,,,,,,,,
2022-01-14,xx002352_convert,68.98,71.5,64.64,65.99,-0.038,,,,,,,,
2022-01-21,xx002352_convert,66.4,68.3,65.17,67.4,0.0214,,,,,,,,
2022-01-28,xx002352_convert,67.18,67.18,63.0,63.35,-0.0601,,,,,,,,
2022-02-11,xx002352_convert,64.5,66.68,61.53,62.59,-0.012,,,,,,,,
2022-02-18,xx002352_convert,61.99,62.04,59.28,61.4,-0.019,,,,,,,,
2022-02-25,xx002352_convert,61.9,62.75,57.83,59.9,-0.0244,,,,,,,,
2022-03-04,xx002352_convert,59.85,60.4,56.28,58.74,-0.0194,,,,,,,,
2022-03-11,xx002352_convert,58.03,58.3,51.08,53.71,-0.0856,,,,,,,,
2022-03-18,xx002352_convert,52.7,52.88,46.7,49.5,-0.0784,,,,,,,,
2022-03-25,xx002352_convert,49.55,49.57,44.7,44.94,-0.0921,keep,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx002352_convert,43.99,49.5,42.51,49.0,0.0903,keep,0,1000000,1000000.0,0.0,0.0,,
2022-04-08,xx002352_convert,49.01,50.27,47.26,48.26,-0.0151,keep,0,1000000,1000000.0,0.0,0.0,,
2022-04-15,xx002352_convert,49.24,54.0,47.95,50.11,0.0383,keep,0,1000000,1000000.0,0.0,0.0,,
2022-04-22,xx002352_convert,49.95,52.51,47.38,48.58,-0.0305,keep,0,1000000,1000000.0,0.0,0.0,,
2022-04-29,xx002352_convert,47.85,51.65,44.6,51.3,0.056,keep,0,1000000,1000000.0,0.0,0.0,,
2022-05-06,xx002352_convert,50.05,51.53,48.65,49.17,-0.0415,keep,0,1000000,1000000.0,0.0,0.0,,
2022-05-13,xx002352_convert,49.18,51.47,47.8,49.8,0.0128,keep,0,1000000,1000000.0,0.0,0.0,,
2022-05-20,xx002352_convert,49.78,50.75,46.6,50.54,0.0149,keep,0,1000000,1000000.0,0.0,0.0,,
2022-05-27,xx002352_convert,50.54,51.8,47.75,50.08,-0.0091,buy,0,1000000,1000000.0,0.0,0.0,,
2022-06-02,xx002352_convert,51.13,53.27,50.25,51.87,0.0357,buy,3900,800504.14,1002797.14,202293.0,0.2017,49.86,
2022-06-10,xx002352_convert,51.71,53.72,50.16,52.6,0.0141,buy,6900,645305.35,1008245.35,362940.0,0.36,38.79,
2022-06-17,xx002352_convert,51.56,52.38,50.09,51.9,-0.0098,buy,9424,516348.12,1005453.72,489105.6,0.4865,32.23,
2022-06-24,xx002352_convert,52.78,53.11,49.07,52.62,0.0139,buy,11324,416022.04,1011890.9199999999,595868.88,0.5889,25.08,
2022-07-01,xx002352_convert,52.62,57.1,52.52,55.98,0.0639,buy,12824,337057.3,1054944.8199999998,717887.52,0.6805,19.74,
2022-07-08,xx002352_convert,55.9,57.29,53.15,54.38,-0.0286,keep,14024,269948.52999999997,1032573.6499999999,762625.12,0.7386,16.77,
2022-07-15,xx002352_convert,54.0,54.08,50.73,50.88,-0.0644,sell,14024,269948.52999999997,983489.6499999999,713541.12,0.7255,,
2022-07-22,xx002352_convert,51.03,54.79,50.88,53.0,0.0417,keep,11220,412829.77999999997,1007489.78,594660.0,0.5902,35.77,143.06
2022-07-29,xx002352_convert,53.2,53.74,49.37,49.84,-0.0596,sell,11220,412829.77999999997,972034.5800000001,559204.8,0.5753,,
2022-08-05,xx002352_convert,49.84,49.84,47.47,48.82,-0.0205,buy,8976,524508.5300000001,962716.8500000001,438208.32,0.4552,27.95,111.82
2022-08-12,xx002352_convert,48.79,50.0,47.76,49.79,0.0199,keep,11076,422002.91000000015,973476.9500000002,551474.04,0.5665,25.62,
2022-08-19,xx002352_convert,49.79,50.71,49.26,49.88,0.0018,keep,11076,422002.91000000015,974473.7900000002,552470.88,0.5669,,
2022-08-26,xx002352_convert,49.62,50.99,48.57,49.37,-0.0102,keep,11076,422002.91000000015,968825.0300000001,546822.12,0.5644,,
2022-09-02,xx002352_convert,48.89,50.2,48.0,48.45,-0.0186,keep,11076,422002.91000000015,958635.1100000002,536632.2,0.5598,,
2022-09-09,xx002352_convert,48.18,50.51,46.58,50.38,0.0398,keep,11076,422002.91000000015,980011.7900000002,558008.88,0.5694,,
2022-09-16,xx002352_convert,50.51,52.16,48.51,48.7,-0.0333,keep,11076,422002.91000000015,961404.1100000002,539401.2,0.5611,,
2022-09-23,xx002352_convert,48.77,49.68,44.73,46.7,-0.0411,keep,11076,422002.91000000015,939252.1100000001,517249.2,0.5507,,
2022-09-30,xx002352_convert,46.02,49.56,45.45,47.22,0.0111,keep,11076,422002.91000000015,945011.6300000001,523008.72,0.5534,,
2022-10-14,xx002352_convert,47.4,49.75,44.03,49.45,0.0472,keep,11076,422002.91000000015,969711.1100000002,547708.2,0.5648,,
2022-10-21,xx002352_convert,49.1,51.92,49.03,51.21,0.0356,keep,11076,422002.91000000015,989204.8700000001,567201.96,0.5734,,
2022-10-28,xx002352_convert,50.81,51.68,48.57,49.88,-0.026,keep,11076,422002.91000000015,974473.7900000002,552470.88,0.5669,,
2022-11-04,xx002352_convert,49.5,50.77,47.28,50.02,0.0028,keep,11076,422002.91000000015,976024.4300000002,554021.52,0.5676,,
2022-11-11,xx002352_convert,49.41,52.75,49.0,52.53,0.0502,keep,11076,422002.91000000015,1003825.1900000002,581822.28,0.5796,,
2022-11-18,xx002352_convert,52.57,55.15,51.57,52.49,-0.0008,keep,11076,422002.91000000015,1003382.1500000001,581379.24,0.5794,,
2022-11-25,xx002352_convert,51.7,52.35,50.19,50.95,-0.0293,keep,11076,422002.91000000015,986325.1100000002,564322.2,0.5721,,
2022-12-02,xx002352_convert,49.95,55.7,49.03,53.58,0.0516,keep,11076,422002.91000000015,1015454.9900000001,593452.08,0.5844,,
2022-12-09,xx002352_convert,54.57,58.85,54.25,58.03,0.0831,keep,11076,422002.91000000015,1064743.1900000002,642740.28,0.6037,,
2022-12-16,xx002352_convert,57.81,60.36,56.3,58.31,0.0048,keep,11076,422002.91000000015,1067844.4700000002,645841.56,0.6048,,
2022-12-23,xx002352_convert,58.59,59.0,56.55,58.18,-0.0022,keep,11076,422002.91000000015,1066404.5900000003,644401.68,0.6043,,
2022-12-30,xx002352_convert,57.6,60.91,56.71,57.76,-0.0072,keep,11076,422002.91000000015,1061752.6700000002,639749.76,0.6025,,
2023-01-06,xx002352_convert,57.5,60.46,56.91,59.61,0.032,buy,11076,422002.91000000015,1082243.27,660240.36,0.6101,,
2023-01-13,xx002352_convert,60.0,60.51,57.68,60.38,0.0129,buy,12476,337967.91000000015,1091268.79,753300.88,0.6903,21.0,
