date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos
2022-01-07,xx688008_convert,84.1,85.87,74.88,75.48,-0.1,,,,,,
2022-01-14,xx688008_convert,75.98,79.62,72.33,75.5,0.0003,,,,,,
2022-01-21,xx688008_convert,75.7,84.48,75.7,77.2,0.0225,,,,,,
2022-01-28,xx688008_convert,76.81,78.8,71.07,71.25,-0.0771,,,,,,
2022-02-11,xx688008_convert,72.0,76.88,66.62,71.48,0.0032,,,,,,
2022-02-18,xx688008_convert,71.45,77.78,69.89,74.31,0.0396,,,,,,
2022-02-25,xx688008_convert,74.4,81.81,72.01,77.13,0.0379,,,,,,
2022-03-04,xx688008_convert,77.1,79.55,74.31,76.83,-0.0039,,,,,,
2022-03-11,xx688008_convert,76.9,77.65,71.6,76.88,0.0007,,,,,,
2022-03-18,xx688008_convert,75.7,77.5,70.4,74.5,-0.031,,,,,,
2022-03-25,xx688008_convert,74.4,77.18,70.71,71.07,-0.046,keep,0,1000000,1000000,0.0,0.0
2022-04-01,xx688008_convert,69.89,71.21,64.48,65.17,-0.083,keep,0,1000000,1000000.0,0.0,0.0
2022-04-08,xx688008_convert,65.83,65.85,58.18,60.76,-0.0677,keep,0,1000000,1000000.0,0.0,0.0
2022-04-15,xx688008_convert,60.58,61.08,54.6,60.6,-0.0026,keep,0,1000000,1000000.0,0.0,0.0
2022-04-22,xx688008_convert,60.67,63.33,57.37,57.64,-0.0488,keep,0,1000000,1000000.0,0.0,0.0
2022-04-29,xx688008_convert,56.86,58.5,51.16,58.05,0.0071,keep,0,1000000,1000000.0,0.0,0.0
2022-05-06,xx688008_convert,58.79,62.26,58.0,59.4,0.0233,keep,0,1000000,1000000.0,0.0,0.0
2022-05-13,xx688008_convert,59.4,66.42,58.39,65.35,0.1002,keep,0,1000000,1000000.0,0.0,0.0
2022-05-20,xx688008_convert,65.6,66.23,62.3,64.48,-0.0133,keep,0,1000000,1000000.0,0.0,0.0
2022-05-27,xx688008_convert,64.33,65.3,59.88,60.0,-0.0695,keep,0,1000000,1000000.0,0.0,0.0
2022-06-02,xx688008_convert,60.5,67.86,59.21,67.44,0.124,keep,0,1000000,1000000.0,0.0,0.0
2022-06-10,xx688008_convert,68.0,72.85,67.39,68.91,0.0218,keep,0,1000000,1000000.0,0.0,0.0
2022-06-17,xx688008_convert,67.8,68.59,57.8,59.24,-0.1403,keep,0,1000000,1000000.0,0.0,0.0
2022-06-24,xx688008_convert,59.29,60.17,55.33,56.88,-0.0398,keep,0,1000000,1000000.0,0.0,0.0
2022-07-01,xx688008_convert,57.3,61.81,57.07,60.24,0.0591,keep,0,1000000,1000000.0,0.0,0.0
2022-07-08,xx688008_convert,59.03,59.84,55.01,56.19,-0.0672,keep,0,1000000,1000000.0,0.0,0.0
2022-07-15,xx688008_convert,55.91,55.91,52.1,54.13,-0.0367,keep,0,1000000,1000000.0,0.0,0.0
2022-07-22,xx688008_convert,54.67,60.29,52.55,55.85,0.0318,keep,0,1000000,1000000.0,0.0,0.0
2022-07-29,xx688008_convert,56.0,59.18,55.38,57.3,0.026,keep,0,1000000,1000000.0,0.0,0.0
2022-08-05,xx688008_convert,57.3,63.13,55.4,62.91,0.1035,keep,0,1000000,1000000.0,0.0,0.0
2022-08-12,xx688008_convert,63.8,64.79,59.58,59.6,-0.0526,keep,0,1000000,1000000.0,0.0,0.0
2022-08-19,xx688008_convert,59.69,60.5,54.94,54.98,-0.0775,keep,0,1000000,1000000.0,0.0,0.0
2022-08-26,xx688008_convert,54.52,56.5,53.17,53.39,-0.0289,keep,0,1000000,1000000.0,0.0,0.0
2022-09-02,xx688008_convert,52.16,58.59,52.13,57.54,0.0777,keep,0,1000000,1000000.0,0.0,0.0
2022-09-09,xx688008_convert,57.74,59.6,54.65,57.16,-0.0066,keep,0,1000000,1000000.0,0.0,0.0
2022-09-16,xx688008_convert,57.05,60.1,55.81,56.27,-0.0156,keep,0,1000000,1000000.0,0.0,0.0
2022-09-23,xx688008_convert,56.11,57.26,52.3,52.48,-0.0674,keep,0,1000000,1000000.0,0.0,0.0
2022-09-30,xx688008_convert,52.49,54.49,51.2,52.33,-0.0029,keep,0,1000000,1000000.0,0.0,0.0
2022-10-14,xx688008_convert,51.3,51.82,41.8,47.09,-0.1001,keep,0,1000000,1000000.0,0.0,0.0
2022-10-21,xx688008_convert,46.58,50.2,46.0,49.09,0.0425,keep,0,1000000,1000000.0,0.0,0.0
2022-10-28,xx688008_convert,48.6,56.18,48.58,54.1,0.1021,keep,0,1000000,1000000.0,0.0,0.0
2022-11-04,xx688008_convert,54.1,67.8,53.85,65.51,0.2109,keep,0,1000000,1000000.0,0.0,0.0
2022-11-11,xx688008_convert,65.0,67.6,62.14,65.84,0.005,keep,0,1000000,1000000.0,0.0,0.0
2022-11-18,xx688008_convert,65.5,74.49,63.6,68.78,0.0447,keep,0,1000000,1000000.0,0.0,0.0
2022-11-25,xx688008_convert,67.9,71.58,67.39,68.88,0.0015,keep,0,1000000,1000000.0,0.0,0.0
2022-12-02,xx688008_convert,68.2,70.66,64.82,66.1,-0.0404,keep,0,1000000,1000000.0,0.0,0.0
2022-12-09,xx688008_convert,66.79,71.98,65.66,68.5,0.0363,keep,0,1000000,1000000.0,0.0,0.0
2022-12-16,xx688008_convert,68.52,71.56,65.0,65.4,-0.0453,keep,0,1000000,1000000.0,0.0,0.0
2022-12-23,xx688008_convert,64.9,66.38,62.82,63.27,-0.0326,keep,0,1000000,1000000.0,0.0,0.0
2022-12-30,xx688008_convert,63.0,64.79,62.3,62.6,-0.0106,keep,0,1000000,1000000.0,0.0,0.0
2023-01-06,xx688008_convert,62.7,67.15,61.33,64.05,0.0232,keep,0,1000000,1000000.0,0.0,0.0
2023-01-13,xx688008_convert,64.08,66.31,60.81,61.5,-0.0398,keep,0,1000000,1000000.0,0.0,0.0
2023-01-20,xx688008_convert,61.3,64.65,60.48,64.65,0.0512,keep,0,1000000,1000000.0,0.0,0.0
2023-02-03,xx688008_convert,65.22,66.15,54.1,56.51,-0.1259,keep,0,1000000,1000000.0,0.0,0.0
2023-02-10,xx688008_convert,56.52,63.36,56.24,60.9,0.0777,keep,0,1000000,1000000.0,0.0,0.0
2023-02-17,xx688008_convert,60.02,67.8,59.67,61.05,0.0025,keep,0,1000000,1000000.0,0.0,0.0
2023-02-24,xx688008_convert,61.52,61.84,57.35,58.33,-0.0446,keep,0,1000000,1000000.0,0.0,0.0
2023-03-03,xx688008_convert,58.31,59.28,56.58,57.62,-0.0122,keep,0,1000000,1000000.0,0.0,0.0
2023-03-10,xx688008_convert,57.79,58.24,55.4,55.88,-0.0302,keep,0,1000000,1000000.0,0.0,0.0
2023-03-17,xx688008_convert,55.6,58.69,54.65,57.92,0.0365,keep,0,1000000,1000000.0,0.0,0.0
2023-03-24,xx688008_convert,59.01,72.57,59.01,70.17,0.2115,keep,0,1000000,1000000.0,0.0,0.0
2023-03-31,xx688008_convert,70.29,72.33,63.25,69.52,-0.0093,keep,0,1000000,1000000.0,0.0,0.0
2023-04-07,xx688008_convert,71.8,79.26,68.24,76.3,0.0975,keep,0,1000000,1000000.0,0.0,0.0
2023-04-14,xx688008_convert,75.22,77.66,69.75,74.19,-0.0277,keep,0,1000000,1000000.0,0.0,0.0
2023-04-21,xx688008_convert,74.2,78.52,69.45,72.06,-0.0287,keep,0,1000000,1000000.0,0.0,0.0
2023-04-28,xx688008_convert,72.0,72.94,58.4,60.9,-0.1549,keep,0,1000000,1000000.0,0.0,0.0
2023-05-05,xx688008_convert,60.21,61.35,58.66,58.94,-0.0322,keep,0,1000000,1000000.0,0.0,0.0
2023-05-12,xx688008_convert,58.96,60.26,53.5,53.73,-0.0884,keep,0,1000000,1000000.0,0.0,0.0
2023-05-19,xx688008_convert,53.9,61.5,52.4,58.96,0.0973,keep,0,1000000,1000000.0,0.0,0.0
2023-05-26,xx688008_convert,60.0,62.2,57.21,61.14,0.037,keep,0,1000000,1000000.0,0.0,0.0
2023-06-02,xx688008_convert,62.5,64.73,59.6,60.69,-0.0074,keep,0,1000000,1000000.0,0.0,0.0
2023-06-09,xx688008_convert,60.58,61.68,56.2,58.19,-0.0412,,0,1000000,1000000.0,0.0,0.0
