date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2022-01-07,xxx6,57.18,60.97,57.13,60.74,0.07,,,,,,,
2022-01-14,xxx6,61.12,62.25,59.83,61.91,0.02,,,,,,,
2022-01-21,xxx6,62.0,62.18,57.06,57.32,-0.07,,,,,,,
2022-01-28,xxx6,56.66,59.5,54.39,56.96,-0.01,,,,,,,
2022-02-04,xxx6,56.5,61.61,55.84,60.99,0.07,,,,,,,
2022-02-11,xxx6,61.12,63.54,60.1,60.74,-0.0,,,,,,,
2022-02-18,xxx6,60.73,62.24,58.53,61.73,0.02,,,,,,,
2022-02-25,xxx6,62.0,63.17,58.18,63.16,0.02,,,,,,,
2022-03-04,xxx6,61.25,62.24,56.73,57.48,-0.09,,,,,,,
2022-03-11,xxx6,56.66,59.3,54.66,57.0,-0.01,,,,,,,
2022-03-18,xxx6,58.08,61.11,57.13,61.03,0.07,keep,0,1000000,0.0,0.0,1000000.0,
2022-03-25,xxx6,61.54,64.53,60.96,64.48,0.06,buy,0,1000000.0,0.0,0.0,1000000.0,
2022-04-01,xxx6,63.95,64.9,62.48,63.79,-0.01,keep,3126,999468.5800000001,199407.54,0.2,800061.04,0.0
2022-04-08,xxx6,63.44,63.66,60.68,63.14,-0.01,sell,3126,997436.68,197375.64,0.2,800061.04,
2022-04-14,xxx6,63.14,64.29,61.8,63.03,-0.0,sell,2501,997154.41704375,157638.03,0.16,839516.39,0.9
2022-04-22,xxx6,62.71,65.73,60.34,60.44,-0.04,sell,2001,991806.10919375,120940.44,0.12,870865.67,0.72
2022-04-29,xxx6,60.01,60.45,57.46,58.51,-0.03,sell,1601,988539.62759375,93674.51,0.09,894865.12,0.55
2022-05-06,xxx6,58.97,64.05,57.67,62.23,0.06,sell,1281,993448.51330255,79716.63,0.08,913731.88,0.43
2022-05-13,xxx6,61.61,62.33,57.24,58.56,-0.06,sell,1025,989525.1216769499,60024.0,0.06,929501.12,0.36
2022-05-20,xxx6,58.67,60.5,53.83,55.62,-0.05,sell,820,987134.54475065,45608.4,0.05,941526.14,0.28
2022-05-27,xxx6,56.56,59.0,54.7,59.0,0.06,sell,656,989504.1304764498,38704.0,0.04,950800.13,0.21
2022-06-03,xxx6,58.65,59.76,57.09,57.29,-0.03,sell,525,988559.0435688099,30077.25,0.03,958481.79,0.18
2022-06-10,xxx6,57.81,59.71,53.41,53.43,-0.07,sell,420,986991.2536248098,22440.6,0.02,964550.65,0.14
2022-06-17,xxx6,52.46,53.04,49.08,51.46,-0.04,sell,336,986246.9111070099,17290.56,0.02,968956.35,0.1
2022-06-24,xxx6,52.99,53.12,49.38,52.77,0.03,sell,269,986701.0585911499,14195.13,0.01,972505.93,0.08
2022-07-01,xxx6,52.62,53.41,49.46,52.02,-0.01,sell,216,986530.5137292198,11236.32,0.01,975294.19,0.06
2022-07-08,xxx6,50.71,52.39,49.65,51.47,-0.01,sell,173,986378.5528301199,8904.31,0.01,977474.24,0.05
2022-07-15,xxx6,51.0,52.16,48.4,50.08,-0.03,sell,139,986168.9823772599,6961.12,0.01,979207.86,0.04
2022-07-22,xxx6,50.64,52.37,49.66,51.33,0.02,sell,112,986323.8004570499,5748.96,0.01,980574.84,0.03
2022-07-29,xxx6,51.77,52.8,50.19,51.77,0.01,sell,90,986372.83392593,4659.3,0.0,981713.53,0.03
2022-08-05,xxx6,51.25,51.97,50.64,51.83,0.0,sell,72,986367.5924152099,3731.76,0.0,982635.83,0.02
2022-08-12,xxx6,52.4,57.44,52.1,57.41,0.11,sell,58,986699.0553465498,3329.78,0.0,983369.28,0.02
