date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2022-01-07,xxx14,45.09,49.31,44.98,49.18,0.11,,,,,,,
2022-01-14,xxx14,49.91,50.08,47.19,47.91,-0.03,,,,,,,
2022-01-21,xxx14,47.85,48.58,44.66,44.92,-0.06,,,,,,,
2022-01-28,xxx14,43.9,46.75,42.59,45.87,0.02,,,,,,,
2022-02-04,xxx14,45.52,48.69,45.22,48.28,0.05,,,,,,,
2022-02-11,xxx14,48.56,50.11,47.5,47.92,-0.01,,,,,,,
2022-02-18,xxx14,48.02,48.37,45.72,45.96,-0.04,,,,,,,
2022-02-25,xxx14,45.17,46.11,42.05,45.02,-0.02,,,,,,,
2022-03-04,xxx14,43.72,44.26,40.32,40.95,-0.09,,,,,,,
2022-03-11,xxx14,39.93,41.61,38.17,40.33,-0.02,,,,,,,
2022-03-18,xxx14,40.9,43.05,40.87,42.9,0.06,keep,0,1000000,0.0,0.0,1000000.0,
2022-03-25,xxx14,43.35,44.63,42.51,43.73,0.02,buy,0,1000000.0,0.0,0.0,1000000.0,
2022-04-01,xxx14,43.71,44.39,40.35,40.9,-0.06,sell,4574,987101.32,187076.6,0.19,800024.72,0.0
2022-04-08,xxx14,40.48,41.14,38.85,39.67,-0.03,sell,3660,982205.61445282,145192.2,0.15,837013.41,0.89
2022-04-14,xxx14,39.48,40.4,37.42,37.57,-0.05,sell,2928,975909.72061198,110004.96,0.11,865904.76,0.69
2022-04-22,xxx14,37.42,40.37,37.22,37.56,-0.0,sell,2343,975792.1614151299,88003.08,0.09,887789.08,0.53
2022-04-29,xxx14,36.89,37.54,35.54,35.68,-0.05,sell,1875,971948.50326649,66900.0,0.07,905048.5,0.42
2022-05-06,xxx14,36.03,38.75,35.4,37.45,0.05,sell,1500,974730.6749839899,56175.0,0.06,918555.67,0.33
2022-05-13,xxx14,36.87,37.13,34.26,35.17,-0.06,sell,1200,971817.4070659899,42204.0,0.04,929613.41,0.27
2022-05-20,xxx14,35.0,36.22,32.96,33.86,-0.04,sell,960,970516.4021563899,32505.6,0.03,938010.8,0.2
2022-05-27,xxx14,34.76,37.05,34.66,37.02,0.09,sell,768,973113.9991963899,28431.36,0.03,944682.64,0.16
2022-06-03,xxx14,36.82,37.53,36.07,36.19,-0.02,sell,615,972571.28271886,22256.85,0.02,950314.43,0.14
2022-06-10,xxx14,36.7,37.21,33.02,33.17,-0.08,sell,492,971146.83331159,16319.64,0.02,954827.19,0.11
2022-06-17,xxx14,32.39,32.77,30.86,31.92,-0.04,sell,394,970576.83501155,12576.48,0.01,958000.36,0.08
2022-06-24,xxx14,32.89,33.29,31.23,32.31,0.01,sell,316,970774.89187211,10209.96,0.01,960564.93,0.06
2022-07-01,xxx14,32.42,33.5,30.63,31.56,-0.02,sell,253,970591.39149668,7984.68,0.01,962606.71,0.05
2022-07-08,xxx14,30.8,32.25,30.45,31.79,0.01,sell,203,970599.54321718,6453.37,0.01,964146.17,0.04
