date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2022-01-07,xxx33,327.12,328.57,293.8,295.67,-0.1,,,,,,,
2022-01-14,xxx33,294.2,309.32,288.19,293.31,-0.01,,,,,,,
2022-01-21,xxx33,289.2,293.69,278.57,280.45,-0.04,,,,,,,
2022-01-28,xxx33,276.73,281.36,264.17,281.11,0.0,,,,,,,
2022-02-04,xxx33,283.24,295.51,282.65,287.63,0.02,,,,,,,
2022-02-11,xxx33,288.67,292.62,271.76,272.66,-0.05,,,,,,,
2022-02-18,xxx33,271.6,277.36,262.5,266.93,-0.02,,,,,,,
2022-02-25,xxx33,266.16,279.5,255.83,279.25,0.05,,,,,,,
2022-03-04,xxx33,279.98,280.16,267.58,272.54,-0.02,,,,,,,
2022-03-11,xxx33,270.83,272.46,254.67,262.52,-0.04,,,,,,,
2022-03-18,xxx33,264.05,293.87,262.97,292.19,0.11,keep,0,1000000,0.0,0.0,1000000.0,
2022-03-25,xxx33,287.75,294.78,282.79,287.53,-0.02,buy,0,1000000.0,0.0,0.0,1000000.0,
2022-04-01,xxx33,288.04,300.96,286.02,291.69,0.01,keep,694,1002526.16,202432.86,0.2,800093.3,0.0
2022-04-08,xxx33,292.25,303.12,282.2,299.29,0.03,sell,694,1007800.56,207707.26,0.21,800093.3,
2022-04-14,xxx33,295.91,298.85,276.32,276.98,-0.07,sell,556,994927.5060598,154000.88,0.15,840926.63,0.87
2022-04-22,xxx33,274.99,289.08,264.3,264.56,-0.04,sell,445,989177.95187242,117729.2,0.12,871448.75,0.65
2022-04-29,xxx33,259.45,260.88,250.55,251.13,-0.05,sell,356,983940.6963880601,89402.28,0.09,894538.42,0.5
2022-05-06,xxx33,250.17,258.26,244.29,249.24,-0.01,sell,285,983332.7949505001,71033.4,0.07,912299.39,0.38
2022-05-13,xxx33,244.85,250.72,233.71,249.19,-0.0,sell,228,983070.2950940201,56815.32,0.06,926254.98,0.3
