date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2022-01-07,xxx71,93.42,93.65,84.51,86.41,-0.07,,,,,,,
2022-01-14,xxx71,85.8,86.36,82.67,83.2,-0.04,,,,,,,
2022-01-21,xxx71,82.0,85.28,80.7,82.6,-0.01,,,,,,,
2022-01-28,xxx71,81.65,82.04,69.79,72.5,-0.12,,,,,,,
2022-02-04,xxx71,72.91,79.47,72.75,76.01,0.05,,,,,,,
2022-02-11,xxx71,76.0,77.27,74.67,74.96,-0.01,,,,,,,
2022-02-18,xxx71,74.95,76.47,73.82,74.15,-0.01,,,,,,,
2022-02-25,xxx71,73.93,77.24,70.74,77.16,0.04,,,,,,,
2022-03-04,xxx71,77.09,80.45,76.49,80.21,0.04,,,,,,,
2022-03-11,xxx71,80.96,85.4,78.44,79.3,-0.01,,,,,,,
2022-03-18,xxx71,79.68,83.49,78.7,82.37,0.04,keep,0,1000000,0.0,0.0,1000000.0,
2022-03-25,xxx71,82.0,84.24,81.42,83.94,0.02,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-01,xxx71,84.05,86.28,83.65,85.71,0.02,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-08,xxx71,85.64,87.52,84.64,86.09,0.0,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-14,xxx71,86.15,86.22,82.78,82.81,-0.04,buy,0,1000000.0,0.0,0.0,1000000.0,
2022-04-22,xxx71,83.0,83.61,73.88,73.95,-0.11,sell,2409,978174.46,178145.55,0.18,800028.91,0.0
2022-04-29,xxx71,74.0,75.14,70.88,71.02,-0.04,keep,1928,972543.8553880099,136926.56,0.14,835617.3,0.8
2022-05-06,xxx71,71.1,73.33,68.52,72.47,0.02,sell,1928,975339.4553880099,139722.16,0.14,835617.3,
2022-05-13,xxx71,71.8,72.08,67.22,69.8,-0.04,sell,1543,970957.2191508599,107701.4,0.11,863255.82,0.63
2022-05-20,xxx71,69.64,72.25,69.4,71.22,0.02,keep,1235,972658.0721320198,87956.7,0.09,884701.37,0.49
2022-05-27,xxx71,71.81,77.45,71.46,77.43,0.09,keep,1235,980327.4221320199,95626.05,0.1,884701.37,
2022-06-03,xxx71,76.78,78.94,75.17,78.69,0.02,sell,1235,981883.5221320199,97182.15,0.1,884701.37,
2022-06-10,xxx71,81.19,81.49,75.77,75.91,-0.04,sell,988,979751.4616583597,74999.08,0.08,904752.38,0.45
2022-06-17,xxx71,74.58,75.55,70.12,70.81,-0.07,sell,791,975453.0497192697,56010.71,0.06,919442.34,0.33
2022-06-24,xxx71,70.8,78.13,70.8,78.02,0.1,sell,633,980013.5660360497,49386.66,0.05,930626.91,0.25
2022-07-01,xxx71,77.73,80.64,75.26,80.56,0.03,keep,507,981263.3253949297,40843.92,0.04,940419.41,0.22
2022-07-08,xxx71,80.5,80.72,77.56,80.25,-0.0,sell,507,981106.1553949297,40686.75,0.04,940419.41,
2022-07-15,xxx71,80.0,81.3,76.33,78.71,-0.02,sell,406,980454.4737171397,31956.26,0.03,948498.21,0.18
2022-07-22,xxx71,78.33,81.8,77.5,80.25,0.02,sell,325,980923.2408558197,26081.25,0.03,954841.99,0.14
2022-07-29,xxx71,80.0,86.27,79.18,84.49,0.05,sell,260,982008.6239344697,21967.4,0.02,960041.22,0.12
2022-08-05,xxx71,84.45,88.66,83.56,87.98,0.04,keep,208,982731.8455379896,18299.84,0.02,964432.01,0.1
2022-08-12,xxx71,88.46,91.03,86.78,90.47,0.03,keep,208,983249.7655379897,18817.76,0.02,964432.01,
2022-08-19,xxx71,90.48,91.35,89.36,89.71,-0.01,keep,208,983091.6855379897,18659.68,0.02,964432.01,
2022-08-26,xxx71,88.93,90.56,87.62,88.06,-0.02,keep,208,982748.4855379896,18316.48,0.02,964432.01,
2022-09-02,xxx71,86.98,87.85,84.71,85.11,-0.03,keep,208,982134.8855379897,17702.88,0.02,964432.01,
2022-09-09,xxx71,87.24,91.06,87.02,89.9,0.06,keep,208,983131.2055379896,18699.2,0.02,964432.01,
2022-09-16,xxx71,90.18,90.85,84.5,84.79,-0.06,sell,208,982068.3255379896,17636.32,0.02,964432.01,
2022-09-23,xxx71,84.72,86.9,81.34,82.52,-0.03,keep,167,981685.8777236796,13780.84,0.01,967905.04,0.08
2022-09-30,xxx71,82.47,83.02,78.29,78.41,-0.05,keep,167,980999.5077236796,13094.47,0.01,967905.04,
2022-10-07,xxx71,79.83,82.89,76.19,76.73,-0.02,keep,167,980718.9477236797,12813.91,0.01,967905.04,
2022-10-14,xxx71,77.03,77.68,70.39,71.77,-0.06,keep,167,979890.6277236796,11985.59,0.01,967905.04,
2022-10-21,xxx71,72.8,75.94,69.81,71.65,-0.0,sell,167,979870.5877236797,11965.55,0.01,967905.04,
2022-10-28,xxx71,72.49,79.3,71.96,79.03,0.1,sell,134,980886.8435680397,10590.02,0.01,970296.82,0.05
