date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2022-01-07,xxx97,217.52,226.79,215.64,216.96,0.0,,,,,,,
2022-01-14,xxx97,213.98,220.48,206.5,214.67,-0.01,,,,,,,
2022-01-21,xxx97,215.88,219.6,205.82,205.93,-0.04,,,,,,,
2022-01-28,xxx97,202.18,228.12,195.65,228.0,0.11,,,,,,,
2022-02-04,xxx97,225.55,235.85,222.05,228.39,0.0,,,,,,,
2022-02-11,xxx97,228.0,233.15,223.54,224.69,-0.02,,,,,,,
2022-02-18,xxx97,223.29,229.88,221.84,222.69,-0.01,,,,,,,
2022-02-25,xxx97,221.02,224.34,201.45,219.27,-0.02,,,,,,,
2022-03-04,xxx97,216.0,218.65,196.86,200.29,-0.09,,,,,,,
2022-03-11,xxx97,199.84,200.84,186.67,196.71,-0.02,,,,,,,
2022-03-18,xxx97,198.42,219.26,198.16,219.11,0.11,keep,0,1000000,0.0,0.0,1000000.0,
2022-03-25,xxx97,216.34,219.57,214.0,218.43,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-01,xxx97,218.5,228.81,217.51,226.36,0.04,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-08,xxx97,225.76,229.24,213.08,216.98,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-14,xxx97,215.25,217.3,207.17,212.79,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-22,xxx97,211.67,223.92,207.95,208.17,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-29,xxx97,206.35,224.93,201.1,213.13,0.02,buy,0,1000000.0,0.0,0.0,1000000.0,
2022-05-06,xxx97,211.77,214.8,200.22,202.82,-0.05,sell,944,991541.7599999999,191462.08,0.19,800079.68,0.0
2022-05-13,xxx97,200.05,200.75,189.95,199.23,-0.02,sell,756,988304.26787008,150617.88,0.15,837686.39,0.81
2022-05-20,xxx97,197.32,205.46,193.31,199.03,-0.0,keep,605,987892.70423107,120413.15,0.12,867479.55,0.64
2022-05-27,xxx97,200.88,213.23,199.03,212.88,0.07,keep,605,996271.95423107,128792.4,0.13,867479.55,
2022-06-03,xxx97,210.38,215.25,208.82,212.65,-0.0,sell,605,996132.80423107,128653.25,0.13,867479.55,
2022-06-10,xxx97,215.45,217.58,199.18,199.51,-0.06,sell,484,990110.07239903,96562.84,0.1,893547.23,0.56
2022-06-17,xxx97,192.99,198.83,185.91,190.01,-0.05,sell,388,985796.79192735,73723.88,0.07,912072.91,0.4
2022-06-24,xxx97,195.71,205.64,191.03,205.51,0.08,sell,311,991055.0963174499,63913.61,0.06,927141.49,0.33
2022-07-01,xxx97,205.75,207.09,192.85,199.18,-0.03,sell,249,989492.9110659698,49595.82,0.05,939897.09,0.28
2022-07-08,xxx97,196.23,204.1,194.14,203.57,0.02,sell,200,990225.66332459,40714.0,0.04,949511.66,0.21
2022-07-15,xxx97,202.0,211.71,197.98,210.04,0.03,sell,160,991197.4888929899,33606.4,0.03,957591.09,0.17
2022-07-22,xxx97,211.5,218.07,206.64,213.7,0.02,sell,128,991712.22296371,27353.6,0.03,964358.62,0.15
2022-07-29,xxx97,214.58,216.85,201.2,212.11,-0.01,sell,103,991570.0873394599,21847.33,0.02,969722.76,0.12
2022-08-05,xxx97,208.45,215.95,203.93,215.87,0.02,sell,83,991808.67741466,17917.21,0.02,973891.47,0.09
2022-08-12,xxx97,215.23,216.63,209.75,211.33,-0.02,sell,67,991494.0231967401,14159.11,0.01,977334.91,0.07
2022-08-19,xxx97,210.37,217.61,210.37,212.82,0.01,sell,54,991561.8142214601,11492.28,0.01,980069.53,0.06
2022-08-26,xxx97,209.94,211.25,202.7,202.89,-0.05,sell,44,991095.9489461601,8927.16,0.01,982168.79,0.05
2022-09-02,xxx97,201.25,204.41,196.66,197.76,-0.03,keep,36,990898.0341858402,7119.36,0.01,983778.67,0.03
2022-09-09,xxx97,197.9,206.4,196.4,205.2,0.04,keep,36,991165.8741858401,7387.2,0.01,983778.67,
2022-09-16,xxx97,206.5,207.19,188.22,193.3,-0.06,sell,36,990737.4741858402,6958.8,0.01,983778.67,
2022-09-23,xxx97,191.59,193.99,182.23,183.96,-0.05,sell,29,990454.5451905802,5334.84,0.01,985119.71,0.03
2022-09-30,xxx97,183.04,184.85,174.83,177.65,-0.03,sell,24,990298.4353774302,4263.6,0.0,986034.84,0.02
2022-10-07,xxx97,179.34,188.82,178.15,183.83,0.03,sell,20,990428.7398377102,3676.6,0.0,986752.14,0.02
2022-10-14,xxx97,184.13,187.13,174.6,182.62,-0.01,keep,16,990410.5238956303,2921.92,0.0,987488.6,0.02
2022-10-21,xxx97,186.0,190.98,182.85,190.37,0.04,keep,16,990534.5238956303,3045.92,0.0,987488.6,
2022-10-28,xxx97,191.41,211.52,189.1,209.34,0.1,buy,16,990838.0438956302,3349.44,0.0,987488.6,
2022-11-04,xxx97,208.92,209.97,194.18,196.98,-0.06,sell,961,979347.5338956303,189297.78,0.19,790049.75,0.0
2022-11-11,xxx97,198.32,206.43,193.33,205.0,0.04,sell,769,985769.4514617103,157645.0,0.16,828124.45,0.82
