date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx688111_convert,263.0,269.98,240.61,241.89,-0.0872,,,,,,,,
2022-01-14,xx688111_convert,243.0,279.0,241.0,244.2,0.0095,,,,,,,,
2022-01-21,xx688111_convert,246.96,288.2,238.93,267.9,0.0971,,,,,,,,
2022-01-28,xx688111_convert,265.39,275.9,242.05,243.29,-0.0919,,,,,,,,
2022-02-11,xx688111_convert,246.5,248.88,208.3,214.59,-0.118,,,,,,,,
2022-02-18,xx688111_convert,212.72,222.68,207.01,220.41,0.0271,,,,,,,,
2022-02-25,xx688111_convert,221.0,225.54,204.0,211.13,-0.0421,,,,,,,,
2022-03-04,xx688111_convert,210.0,218.8,185.25,186.0,-0.119,,,,,,,,
2022-03-11,xx688111_convert,185.03,195.0,176.0,194.1,0.0435,,,,,,,,
2022-03-18,xx688111_convert,196.36,205.99,185.11,194.02,-0.0004,,,,,,,,
2022-03-25,xx688111_convert,193.5,196.99,185.35,188.36,-0.0292,buy,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx688111_convert,184.59,189.0,174.51,184.99,-0.0179,buy,1000,815353.85,1000343.85,184990.0,0.1849,46.15,
2022-04-08,xx688111_convert,184.99,188.68,179.16,180.19,-0.0259,buy,1800,667316.85,991658.85,324342.0,0.3271,37.0,
2022-04-15,xx688111_convert,178.94,189.5,170.5,181.36,0.0065,buy,2500,542020.53,995420.53,453400.0,0.4555,31.32,
2022-04-22,xx688111_convert,180.0,186.1,170.0,171.0,-0.0571,buy,3100,433987.53,964087.53,530100.0,0.5498,27.0,
2022-04-29,xx688111_convert,168.65,190.79,155.0,188.7,0.1035,buy,3600,349636.45,1028956.45,679320.0,0.6602,21.08,
2022-05-06,xx688111_convert,183.68,217.0,183.68,198.0,0.0493,buy,3900,294515.67,1066715.67,772200.0,0.7239,13.78,
2022-05-13,xx688111_convert,193.0,211.31,184.99,201.0,0.0152,buy,4200,236598.18999999997,1080798.19,844200.0,0.7811,14.48,
2022-05-20,xx688111_convert,201.04,211.75,195.51,208.95,0.0396,buy,4400,196378.13999999998,1115758.14,919380.0,0.824,10.05,
2022-05-27,xx688111_convert,209.5,210.89,191.99,196.99,-0.054,sell,4515,175421.9,1064831.75,889409.85,0.8353,5.24,
2022-06-02,xx688111_convert,199.07,212.0,194.39,210.23,0.0672,buy,3612,354948.38999999996,1114299.15,759350.76,0.6815,44.94,179.75
2022-06-10,xx688111_convert,212.0,235.61,206.99,212.86,0.0125,buy,3912,291329.48999999993,1124037.81,832708.32,0.7408,15.9,
2022-06-17,xx688111_convert,209.8,212.01,190.44,205.2,-0.036,sell,4112,249356.99999999994,1093139.4,843782.4,0.7719,10.49,
2022-06-24,xx688111_convert,206.62,209.85,187.0,196.27,-0.0435,buy,3290,418978.1299999999,1064706.43,645728.3,0.6065,42.46,169.83
2022-07-01,xx688111_convert,198.2,203.0,190.85,194.2,-0.0105,keep,3690,339674.3099999999,1056272.3099999998,716598.0,0.6784,19.82,
