date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx300760_convert,376.8,377.8,325.0,327.99,-0.1387,,,,,,,,
2022-01-14,xx300760_convert,330.0,343.32,312.6,337.8,0.0299,,,,,,,,
2022-01-21,xx300760_convert,337.0,358.3,332.0,342.22,0.0131,,,,,,,,
2022-01-28,xx300760_convert,337.0,345.6,321.96,323.28,-0.0553,,,,,,,,
2022-02-11,xx300760_convert,332.88,341.0,295.61,296.5,-0.0828,,,,,,,,
2022-02-18,xx300760_convert,294.43,322.99,290.8,319.0,0.0759,,,,,,,,
2022-02-25,xx300760_convert,320.47,333.0,308.45,325.91,0.0217,,,,,,,,
2022-03-04,xx300760_convert,323.1,331.95,310.8,313.26,-0.0388,,,,,,,,
2022-03-11,xx300760_convert,310.1,312.84,277.3,306.7,-0.0209,,,,,,,,
2022-03-18,xx300760_convert,310.3,326.32,288.0,317.12,0.034,,,,,,,,
2022-03-25,xx300760_convert,320.68,320.9,299.98,300.0,-0.054,buy,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx300760_convert,297.5,312.0,286.0,305.96,0.0199,buy,600,821449.37,1005025.37,183576.0,0.1827,44.63,
2022-04-08,xx300760_convert,304.1,313.23,296.64,307.99,0.0066,buy,1100,669356.36,1008145.36,338789.0,0.3361,38.01,
2022-04-15,xx300760_convert,307.08,345.5,302.05,340.8,0.1065,buy,1500,546489.65,1057689.65,511200.0,0.4833,30.71,
2022-04-22,xx300760_convert,338.0,341.93,288.02,302.0,-0.1138,buy,1800,445061.30000000005,988661.3,543600.0,0.5498,25.35,
2022-04-29,xx300760_convert,296.64,326.77,295.18,312.5,0.0348,buy,2000,385716.47000000003,1010716.47,625000.0,0.6184,14.83,
2022-05-06,xx300760_convert,319.84,323.8,304.29,306.0,-0.0208,sell,2200,321730.48000000004,994930.48,673200.0,0.6766,15.99,
2022-05-13,xx300760_convert,309.9,315.34,294.22,305.5,-0.0016,buy,1760,457911.6400000001,995591.6400000001,537680.0,0.5401,34.09,136.35
2022-05-20,xx300760_convert,307.5,309.96,295.0,304.55,0.0086,keep,1980,396394.26000000007,999403.26,603009.0,0.6034,15.38,
2022-05-27,xx300760_convert,307.0,307.0,280.0,294.93,-0.0316,keep,1980,396394.26000000007,980355.6600000001,583961.4,0.5957,,
2022-06-02,xx300760_convert,295.0,305.68,288.31,298.0,0.0104,keep,1980,396394.26000000007,986434.26,590040.0,0.5982,,
2022-06-10,xx300760_convert,298.02,317.9,292.58,306.55,0.0287,keep,1980,396394.26000000007,1003363.26,606969.0,0.6049,,
2022-06-17,xx300760_convert,301.75,309.61,292.35,307.59,0.0034,keep,1980,396394.26000000007,1005422.46,609028.2,0.6057,,
2022-06-24,xx300760_convert,307.81,321.54,306.3,319.3,0.0381,keep,1980,396394.26000000007,1028608.26,632214.0,0.6146,,
2022-07-01,xx300760_convert,322.2,327.68,305.66,312.04,-0.0227,buy,1980,396394.26000000007,1014233.4600000002,617839.2,0.6092,,
2022-07-08,xx300760_convert,312.04,346.5,311.5,316.66,0.0148,buy,2180,333968.6600000001,1024287.4600000002,690318.8,0.674,15.6,
2022-07-15,xx300760_convert,319.08,327.7,310.0,317.05,0.0012,keep,2380,270134.7100000001,1024713.7100000001,754579.0,0.7364,15.95,
2022-07-22,xx300760_convert,317.05,317.95,295.02,303.29,-0.0434,keep,2380,270134.7100000001,991964.9100000001,721830.2,0.7277,,
2022-07-29,xx300760_convert,303.28,309.91,288.07,289.5,-0.0455,buy,2380,270134.7100000001,959144.7100000001,689010.0,0.7184,,
2022-08-05,xx300760_convert,290.43,300.29,285.1,299.17,0.0334,keep,2480,241083.45000000007,983025.0500000002,741941.6,0.7548,7.26,
2022-08-12,xx300760_convert,297.81,307.8,293.63,306.15,0.0233,keep,2480,241083.45000000007,1000335.4500000001,759252.0,0.759,,
2022-08-19,xx300760_convert,306.05,307.97,288.15,289.5,-0.0544,buy,2480,241083.45000000007,959043.4500000001,717960.0,0.7486,,
2022-08-26,xx300760_convert,293.8,305.0,288.5,295.07,0.0192,keep,2580,211695.10000000006,972975.7000000001,761280.6,0.7824,7.35,
2022-09-02,xx300760_convert,290.5,300.9,285.57,296.0,0.0032,keep,2580,211695.10000000006,975375.1000000001,763680.0,0.783,,
2022-09-09,xx300760_convert,300.9,302.96,288.58,299.46,0.0117,keep,2580,211695.10000000006,984301.9,772606.8,0.7849,,
2022-09-16,xx300760_convert,300.0,311.28,297.21,298.3,-0.0039,keep,2580,211695.10000000006,981309.1000000001,769614.0,0.7843,,
2022-09-23,xx300760_convert,298.28,300.5,254.79,255.89,-0.1422,keep,2580,211695.10000000006,871891.3,660196.2,0.7572,,
2022-09-30,xx300760_convert,255.3,301.88,253.37,299.0,0.1685,buy,2580,211695.10000000006,983115.1000000001,771420.0,0.7847,,
2022-10-14,xx300760_convert,301.0,349.0,295.1,340.17,0.1377,buy,2680,181586.57000000007,1093242.1700000002,911655.6,0.8339,7.53,
2022-10-21,xx300760_convert,340.0,347.0,324.7,331.55,-0.0253,keep,2780,147577.07000000007,1069286.07,921709.0,0.862,8.5,
2022-10-28,xx300760_convert,326.9,334.0,308.1,322.51,-0.0273,buy,2780,147577.07000000007,1044154.87,896577.8,0.8587,,
2022-11-04,xx300760_convert,317.67,332.98,314.0,318.85,-0.0113,buy,2780,147577.07000000007,1033980.0700000002,886403.0,0.8573,0.0,
2022-11-11,xx300760_convert,316.84,321.99,299.76,302.31,-0.0519,keep,2780,147577.07000000007,987998.8700000001,840421.8,0.8506,0.0,
2022-11-18,xx300760_convert,308.36,343.0,308.04,326.52,0.0801,buy,2780,147577.07000000007,1055302.67,907725.6,0.8602,,
2022-11-25,xx300760_convert,321.01,330.2,312.8,329.01,0.0076,keep,2780,147577.07000000007,1062224.87,914647.8,0.8611,0.0,
2022-12-02,xx300760_convert,323.79,338.25,318.08,328.0,-0.0031,keep,2780,147577.07000000007,1059417.07,911840.0,0.8607,,
2022-12-09,xx300760_convert,331.0,334.66,303.36,311.44,-0.0505,keep,2780,147577.07000000007,1013380.27,865803.2,0.8544,,
2022-12-16,xx300760_convert,312.0,318.0,304.51,310.76,-0.0022,keep,2780,147577.07000000007,1011489.87,863912.8,0.8541,,
2022-12-23,xx300760_convert,311.24,318.05,302.82,316.0,0.0169,keep,2780,147577.07000000007,1026057.0700000001,878480.0,0.8562,,
2022-12-30,xx300760_convert,319.0,320.0,310.01,315.97,-0.0001,keep,2780,147577.07000000007,1025973.6700000002,878396.6,0.8562,,
2023-01-06,xx300760_convert,315.97,323.96,309.0,318.1,0.0067,keep,2780,147577.07000000007,1031895.0700000002,884318.0,0.857,,
2023-01-13,xx300760_convert,318.18,330.82,315.97,330.82,0.04,buy,2780,147577.07000000007,1067256.67,919679.6,0.8617,,
2023-01-20,xx300760_convert,332.73,348.3,332.03,341.05,0.0309,keep,2780,147577.07000000007,1095696.07,948119.0,0.8653,0.0,
2023-02-03,xx300760_convert,353.0,353.0,322.45,325.52,-0.0455,keep,2780,147577.07000000007,1052522.67,904945.6,0.8598,,
2023-02-10,xx300760_convert,317.11,328.46,313.98,324.16,-0.0042,keep,2780,147577.07000000007,1048741.87,901164.8,0.8593,,
2023-02-17,xx300760_convert,322.13,329.4,318.66,318.98,-0.016,keep,2780,147577.07000000007,1034341.4700000001,886764.4,0.8573,,
2023-02-24,xx300760_convert,318.05,326.6,314.5,315.04,-0.0124,keep,2780,147577.07000000007,1023388.2700000001,875811.2,0.8558,,
2023-03-03,xx300760_convert,314.42,319.95,309.0,313.1,-0.0062,keep,2780,147577.07000000007,1017995.0700000002,870418.0,0.855,,
2023-03-10,xx300760_convert,312.92,314.1,303.0,309.76,-0.0107,keep,2780,147577.07000000007,1008709.87,861132.8,0.8537,,
2023-03-17,xx300760_convert,310.38,317.0,297.23,298.95,-0.0349,buy,2780,147577.07000000007,978658.0700000001,831081.0,0.8492,,
2023-03-24,xx300760_convert,298.95,313.7,294.4,304.0,0.0169,buy,2780,147577.07000000007,992697.0700000001,845120.0,0.8513,0.0,
2023-03-31,xx300760_convert,304.0,315.94,301.0,311.71,0.0254,buy,2780,147577.07000000007,1014130.87,866553.8,0.8545,0.0,
2023-04-07,xx300760_convert,311.71,311.95,300.21,309.0,-0.0087,keep,2780,147577.07000000007,1006597.0700000001,859020.0,0.8534,0.0,
2023-04-14,xx300760_convert,309.1,315.8,304.2,312.5,0.0113,buy,2780,147577.07000000007,1016327.0700000001,868750.0,0.8548,,
2023-04-21,xx300760_convert,311.88,319.2,298.88,301.5,-0.0352,buy,2780,147577.07000000007,985747.0700000001,838170.0,0.8503,0.0,
2023-04-28,xx300760_convert,303.91,312.0,297.2,311.9,0.0345,keep,2780,147577.07000000007,1014659.07,867082.0,0.8546,0.0,
2023-05-05,xx300760_convert,314.28,316.51,309.14,314.36,0.0079,keep,2780,147577.07000000007,1021497.8700000001,873920.8,0.8555,,
2023-05-12,xx300760_convert,315.36,315.86,298.01,306.79,-0.0241,buy,2780,147577.07000000007,1000453.2700000001,852876.2,0.8525,,
2023-05-19,xx300760_convert,306.83,313.77,305.11,311.05,0.0139,buy,2780,147577.07000000007,1012296.0700000001,864719.0,0.8542,0.0,
