date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission
2022-01-07,xx600309_convert,101.05,104.11,98.78,102.85,0.0183,,,,,,,
2022-01-14,xx600309_convert,103.0,103.96,95.4,96.1,-0.0656,,,,,,,
2022-01-21,xx600309_convert,96.3,99.28,92.91,93.67,-0.0253,,,,,,,
2022-01-28,xx600309_convert,93.3,93.53,90.17,90.35,-0.0354,,,,,,,
2022-02-11,xx600309_convert,90.95,100.98,90.8,98.14,0.0862,,,,,,,
2022-02-18,xx600309_convert,97.0,100.25,96.1,98.42,0.0029,,,,,,,
2022-02-25,xx600309_convert,97.81,99.44,92.54,94.5,-0.0398,,,,,,,
2022-03-04,xx600309_convert,95.0,96.33,91.14,91.47,-0.0321,,,,,,,
2022-03-11,xx600309_convert,90.75,91.48,80.32,82.81,-0.0947,,,,,,,
2022-03-18,xx600309_convert,81.3,82.93,73.5,81.12,-0.0204,,,,,,,
2022-03-25,xx600309_convert,81.13,81.59,77.74,77.85,-0.0403,buy,0,1000000,1000000,0.0,0.0,
2022-04-01,xx600309_convert,77.3,87.44,76.15,86.03,0.1051,buy,2500,806676.68,1021751.68,215075.0,0.2105,48.32
2022-04-08,xx600309_convert,85.38,89.22,85.08,88.52,0.0289,keep,4300,652936.25,1033572.25,380636.0,0.3683,38.43
2022-04-15,xx600309_convert,88.52,89.29,84.53,84.65,-0.0437,keep,4300,652936.25,1016931.25,363995.0,0.3579,
2022-04-22,xx600309_convert,84.0,84.55,78.23,79.81,-0.0572,buy,4300,652936.25,996119.25,343183.0,0.3445,
2022-04-29,xx600309_convert,79.3,80.06,73.75,77.85,0.0069,keep,6038,526008.53,996066.8300000001,470058.3,0.4719,31.72
2022-05-06,xx600309_convert,79.45,82.59,78.63,79.5,0.0212,buy,6038,526008.53,1006029.53,480021.0,0.4771,
2022-05-13,xx600309_convert,78.9,84.08,76.11,81.99,0.0313,buy,7338,423399.88,1025042.5,601642.62,0.5869,25.65
2022-05-20,xx600309_convert,82.64,84.48,80.5,84.18,0.0267,keep,8338,340729.22000000003,1042622.06,701892.84,0.6732,20.66
2022-05-27,xx600309_convert,84.18,85.37,81.4,83.51,-0.008,keep,8338,340729.22000000003,1037035.6000000001,696306.38,0.6714,
2022-06-02,xx600309_convert,84.1,85.68,81.28,81.7,-0.0217,keep,8338,340729.22000000003,1021943.8200000001,681214.6,0.6666,
2022-06-10,xx600309_convert,81.7,87.68,80.36,87.42,0.07,keep,8338,340729.22000000003,1069637.18,728907.96,0.6815,
2022-06-17,xx600309_convert,86.11,95.94,84.01,95.16,0.0885,buy,8338,340729.22000000003,1134173.3,793444.08,0.6996,
2022-06-24,xx600309_convert,96.31,96.5,90.6,93.42,-0.0183,keep,9038,273288.36000000004,1117618.32,844329.96,0.7555,16.86
2022-07-01,xx600309_convert,93.8,98.66,93.06,96.59,0.0339,buy,9038,273288.36000000004,1146268.78,872980.42,0.7616,
2022-07-08,xx600309_convert,96.05,98.59,92.67,94.3,-0.0237,keep,9538,225246.35000000003,1124679.75,899433.4,0.7997,12.01
