date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx000661_convert,271.42,274.08,260.2,261.04,-0.0382,,,,,,,,
2022-01-14,xx000661_convert,260.21,270.5,253.01,254.43,-0.0253,,,,,,,,
2022-01-21,xx000661_convert,255.68,259.28,184.36,184.36,-0.2754,,,,,,,,
2022-01-28,xx000661_convert,172.11,184.84,159.26,174.55,-0.0532,,,,,,,,
2022-02-11,xx000661_convert,170.1,171.88,161.6,164.7,-0.0564,,,,,,,,
2022-02-18,xx000661_convert,164.14,176.8,161.0,173.76,0.055,,,,,,,,
2022-02-25,xx000661_convert,172.04,192.88,171.0,189.82,0.0924,,,,,,,,
2022-03-04,xx000661_convert,188.45,189.45,176.88,179.72,-0.0532,,,,,,,,
2022-03-11,xx000661_convert,179.31,192.96,152.0,190.9,0.0622,,,,,,,,
2022-03-18,xx000661_convert,187.8,187.93,166.66,172.6,-0.0959,,,,,,,,
2022-03-25,xx000661_convert,172.6,178.86,166.64,166.7,-0.0342,buy,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx000661_convert,165.0,172.27,162.02,168.15,0.0087,buy,1200,801938.5,1003718.5,201780.0,0.201,49.5,
2022-04-08,xx000661_convert,168.15,171.48,160.6,161.45,-0.0398,buy,2100,650556.66,989601.66,339045.0,0.3426,37.84,
2022-04-15,xx000661_convert,160.12,165.3,154.45,157.75,-0.0229,buy,2900,522420.63,979895.63,457475.0,0.4669,32.03,
2022-04-22,xx000661_convert,156.98,156.98,146.37,147.19,-0.0669,buy,3500,428203.08,943368.0800000001,515165.0,0.5461,23.55,
2022-04-29,xx000661_convert,144.09,158.38,131.66,157.02,0.0668,buy,4000,356135.07,984215.0700000001,628080.0,0.6382,18.01,
2022-05-06,xx000661_convert,155.95,160.99,151.15,153.0,-0.0256,sell,4400,293735.47000000003,966935.47,673200.0,0.6962,15.6,
2022-05-13,xx000661_convert,151.7,162.53,149.56,156.3,0.0216,buy,3520,427055.81000000006,977231.81,550176.0,0.563,33.37,133.49
2022-05-20,xx000661_convert,157.95,159.68,145.9,159.36,0.0196,sell,4020,348056.07000000007,988683.2700000001,640627.2,0.648,19.74,
2022-05-27,xx000661_convert,164.0,164.0,149.8,151.69,-0.0481,buy,3216,479739.2200000001,967574.26,487835.04,0.5042,32.96,131.85
2022-06-02,xx000661_convert,151.7,173.9,151.03,169.15,0.1151,buy,3816,388690.4600000001,1034166.8600000001,645476.4,0.6242,22.76,
2022-06-10,xx000661_convert,168.86,178.78,167.5,175.5,0.0423,buy,4233,321125.57000000007,1064017.07,742891.5,0.6982,16.89,
