date,code,open,high,low,close,change,decision
2022-01-31,xxx79,918.34,927.48,754.05,822.94,-0.1012,
2022-02-28,xxx79,827.91,831.32,705.37,743.89,-0.0961,
2022-03-31,xxx79,740.35,784.48,660.15,764.17,0.0273,
2022-04-29,xxx79,768.0,788.65,623.22,624.68,-0.1825,
2022-05-31,xxx79,629.71,672.72,582.58,669.08,0.0711,
2022-06-30,xxx79,672.68,689.2,575.6,609.04,-0.0897,
2022-07-29,xxx79,607.25,674.84,580.23,669.18,0.0987,
2022-08-31,xxx79,661.3,763.67,655.48,666.39,-0.0042,
2022-09-30,xxx79,661.21,701.8,549.56,550.28,-0.1742,
2022-10-31,xxx79,555.0,664.99,503.12,645.91,0.1738,
2022-11-30,xxx79,656.74,785.65,622.98,716.0,0.1085,
2022-12-30,xxx79,718.85,743.17,683.92,708.63,-0.0103,
2023-01-31,xxx79,720.0,764.1,701.21,759.21,0.0714,
2023-02-28,xxx79,753.72,781.77,678.58,689.43,-0.0919,
2023-03-31,xxx79,683.15,698.79,620.0,669.12,-0.0295,
2023-04-28,xxx79,664.52,704.01,647.42,671.2,0.0031,
2023-05-31,xxx79,675.08,680.69,624.5,657.55,-0.0203,
2023-06-30,xxx79,663.57,716.36,660.37,691.14,0.0511,
2023-07-31,xxx79,690.0,757.01,674.8,738.85,0.069,
2023-08-31,xxx79,733.32,735.91,664.61,700.54,-0.0519,
2023-09-29,xxx79,704.2,709.06,640.31,646.49,-0.0772,
2023-10-31,xxx79,644.71,651.51,596.18,612.28,-0.0529,
2023-11-30,xxx79,614.49,751.89,607.67,751.23,0.2269,
2023-12-20,xxx79,750.0,819.0,742.2232,789.23,0.0506,
