date,code,open,high,low,close,change,decision
2022-01-31,xxx41,94.89,103.75,94.44,102.85,0.0826,
2022-02-28,xxx41,102.9,112.48,100.07,101.07,-0.0173,
2022-03-31,xxx41,101.07,103.49,88.37,93.94,-0.0705,
2022-04-29,xxx41,94.96,105.74,94.59,100.0,0.0645,
2022-05-31,xxx41,101.39,109.81,96.49,106.25,0.0625,
2022-06-30,xxx41,106.48,107.72,96.26,98.74,-0.0707,
2022-07-29,xxx41,98.65,99.96,88.27,97.15,-0.0161,
2022-08-31,xxx41,97.45,102.19,95.18,95.49,-0.0171,
2022-09-30,xxx41,95.45,98.23,82.85,83.01,-0.1307,
2022-10-31,xxx41,84.17,93.14,83.74,91.85,0.1065,
2022-11-30,xxx41,92.26,99.88,88.17,99.67,0.0851,
2022-12-30,xxx41,100.06,104.31,99.5,101.21,0.0155,
2023-01-31,xxx41,101.51,104.59,98.65,104.24,0.0299,
2023-02-28,xxx41,104.5,105.62,96.54,97.3,-0.0666,
2023-03-31,xxx41,99.0,100.53,90.08,97.25,-0.0005,
2023-04-28,xxx41,97.22,101.92,95.96,99.97,0.028,
2023-05-31,xxx41,99.75,100.79,89.09,90.01,-0.0996,
2023-06-30,xxx41,90.14,98.21,89.58,97.62,0.0845,
2023-07-31,xxx41,98.0,100.7,95.81,99.72,0.0215,
2023-08-31,xxx41,100.0,100.16,92.87,96.06,-0.0367,
2023-09-29,xxx41,96.74,98.52,90.07,92.58,-0.0362,
2023-10-31,xxx41,92.3,95.39,87.23,89.16,-0.0369,
2023-11-30,xxx41,89.56,94.4902,88.5372,93.36,0.0471,
2023-12-20,xxx41,93.33,96.58,90.15,91.99,-0.0147,
