date,code,open,high,low,close,change,decision
2022-01-31,xxx64,115.76,118.23,101.51,108.17,-0.0673,
2022-02-28,xxx64,107.72,128.39,106.75,123.21,0.139,
2022-03-31,xxx64,121.91,129.57,116.91,128.35,0.0417,
2022-04-29,xxx64,128.97,135.15,122.72,123.14,-0.0406,
2022-05-31,xxx64,123.04,134.38,120.9,133.29,0.0824,
2022-06-30,xxx64,133.71,138.98,121.76,134.54,0.0094,
2022-07-29,xxx64,134.42,143.47,130.51,143.06,0.0633,
2022-08-31,xxx64,143.0,148.04,141.39,143.96,0.0063,
2022-09-30,xxx64,143.49,147.53,130.43,134.17,-0.068,
2022-10-31,xxx64,136.26,152.07,129.55,151.56,0.1296,
2022-11-30,xxx64,152.99,154.38,143.08,151.46,-0.0007,
2022-12-30,xxx64,152.26,153.36,137.73,140.0,-0.0757,
2023-01-31,xxx64,139.0,150.57,136.26,149.31,0.0665,
2023-02-28,xxx64,149.15,152.15,140.25,142.18,-0.0478,
2023-03-31,xxx64,141.83,146.64,139.0,144.84,0.0187,
2023-04-28,xxx64,145.0,151.66,142.77,143.9,-0.0065,
2023-05-31,xxx64,144.53,144.94,133.71,137.25,-0.0462,
2023-06-30,xxx64,137.36,139.2,124.92,138.9,0.012,
2023-07-31,xxx64,138.92,142.84,137.19,137.77,-0.0081,
2023-08-31,xxx64,138.11,139.89,131.47,136.25,-0.011,
2023-09-29,xxx64,137.06,144.93,132.4,140.05,0.0279,
2023-10-31,xxx64,139.92,144.225,135.82,143.86,0.0272,
2023-11-30,xxx64,144.59,150.67,143.42,150.45,0.0458,
2023-12-20,xxx64,150.29,161.19,150.29,154.54,0.0272,
