date,code,open,high,low,close,change,decision
2022-01-31,xxx25,65.75,69.47,63.9,67.03,0.0109,
2022-02-28,xxx25,66.99,68.59,63.22,65.48,-0.0231,
2022-03-31,xxx25,64.99,65.49,59.02,62.78,-0.0412,
2022-04-29,xxx25,63.0,66.35,61.95,64.48,0.0271,
2022-05-31,xxx25,65.31,67.93,59.65,63.56,-0.0143,
2022-06-30,xxx25,63.45,63.74,57.82,62.09,-0.0231,
2022-07-29,xxx25,61.55,64.45,59.98,64.04,0.0314,
2022-08-31,xxx25,63.92,66.31,61.64,61.86,-0.034,
2022-09-30,xxx25,61.54,62.45,54.72,54.83,-0.1136,
2022-10-31,xxx25,55.24,61.99,54.85,61.48,0.1213,
2022-11-30,xxx25,61.56,67.75,61.54,67.61,0.0997,
2022-12-30,xxx25,67.76,68.81,65.28,66.65,-0.0142,
2023-01-31,xxx25,66.5,68.33,63.26,65.44,-0.0182,
2023-02-28,xxx25,65.66,67.44,64.11,65.18,-0.004,
2023-03-31,xxx25,64.98,70.39,63.82,69.72,0.0697,
2023-04-28,xxx25,69.46,78.59,68.96,76.72,0.1004,
2023-05-31,xxx25,76.52,78.54,72.25,73.41,-0.0431,
2023-06-30,xxx25,73.62,74.73,71.86,72.94,-0.0064,
2023-07-31,xxx25,72.77,76.77,70.48,74.13,0.0163,
2023-08-31,xxx25,74.25,75.69,70.11,71.26,-0.0387,
2023-09-29,xxx25,71.74,72.7,69.02,69.4,-0.0261,
2023-10-31,xxx25,69.2,69.29,60.75,66.21,-0.046,
2023-11-30,xxx25,66.45,72.115,66.24,71.06,0.0733,
2023-12-20,xxx25,70.87,73.245,69.24,69.33,-0.0243,
