date,code,open,high,low,close,change,decision
2022-01-31,xxx67,177.83,182.94,154.7,174.78,-0.0157,
2022-02-28,xxx67,174.01,176.65,152.0,165.12,-0.0553,
2022-03-31,xxx67,164.7,179.61,150.1,174.61,0.0575,
2022-04-29,xxx67,174.03,178.49,155.38,157.65,-0.0971,
2022-05-31,xxx67,156.71,166.48,132.61,148.84,-0.0559,
2022-06-30,xxx67,149.9,151.74,129.04,136.72,-0.0814,
2022-07-29,xxx67,136.04,163.63,135.66,162.51,0.1886,
2022-08-31,xxx67,161.01,176.15,157.14,157.22,-0.0326,
2022-09-30,xxx67,156.64,164.26,138.0,138.2,-0.121,
2022-10-31,xxx67,138.21,157.5,134.37,153.34,0.1096,
2022-11-30,xxx67,155.08,155.45,134.38,148.03,-0.0346,
2022-12-30,xxx67,148.21,150.92,125.87,129.93,-0.1223,
2023-01-31,xxx67,130.28,147.23,124.17,144.29,0.1105,
2023-02-28,xxx67,143.97,157.38,141.32,147.41,0.0216,
2023-03-31,xxx67,146.83,165.0,143.9,164.9,0.1186,
2023-04-28,xxx67,164.27,169.85,159.78,169.68,0.029,
2023-05-31,xxx67,169.28,179.35,164.31,177.25,0.0446,
2023-06-30,xxx67,177.7,194.48,176.93,193.97,0.0943,
2023-07-31,xxx67,193.78,198.23,186.6,196.45,0.0128,
2023-08-31,xxx67,196.24,196.73,171.96,187.87,-0.0437,
2023-09-29,xxx67,189.49,189.98,167.62,171.21,-0.0887,
2023-10-31,xxx67,171.22,182.34,165.67,170.77,-0.0026,
2023-11-30,xxx67,171.0,192.93,170.12,189.95,0.1123,
2023-12-20,xxx67,190.33,199.62,187.4511,194.83,0.0257,
