date,code,open,high,low,close,change,decision
2022-01-31,xxx12,255.01,256.87,207.51,232.63,-0.0846,
2022-02-28,xxx12,232.37,234.49,184.44,210.53,-0.095,
2022-03-31,xxx12,213.4,222.16,189.2,212.32,0.0085,
2022-04-29,xxx12,212.48,221.0,167.55,175.94,-0.1713,
2022-05-31,xxx12,175.09,185.98,154.55,160.24,-0.0892,
2022-06-30,xxx12,178.01,192.68,158.17,165.04,0.03,
2022-07-29,xxx12,164.76,187.56,157.65,184.02,0.115,
2022-08-31,xxx12,181.3,194.37,155.97,156.12,-0.1516,
2022-09-30,xxx12,154.87,165.66,143.75,143.84,-0.0787,
2022-10-31,xxx12,144.98,166.03,137.59,162.59,0.1304,
2022-11-30,xxx12,165.0,165.7,136.04,160.25,-0.0144,
2022-12-30,xxx12,147.55,147.59,126.34,132.59,-0.1726,
2023-01-31,xxx12,135.19,168.01,133.03,167.97,0.2668,
2023-02-28,xxx12,167.73,178.84,159.66,163.61,-0.026,
2023-03-31,xxx12,162.99,200.0,162.98,199.78,0.2211,
2023-04-28,xxx12,198.22,200.12,187.31,198.37,-0.0071,
2023-05-31,xxx12,197.76,225.0,190.76,223.38,0.1261,
2023-06-30,xxx12,208.22,220.39,204.78,211.26,-0.0543,
2023-07-31,xxx12,210.57,238.22,207.83,225.01,0.0651,
2023-08-31,xxx12,223.89,228.79,200.2,221.46,-0.0158,
2023-09-29,xxx12,223.5,226.83,199.55,202.78,-0.0843,
2023-10-31,xxx12,200.8,211.94,193.68,200.83,-0.0096,
2023-11-30,xxx12,200.92,252.5,200.49,251.9,0.2543,
2023-12-20,xxx12,250.0,266.58,246.8861,260.25,0.0331,
