date,code,open,high,low,close,change,decision
2022-01-31,xxx69,104.91,105.32,100.25,105.06,0.0015,
2022-02-28,xxx69,104.55,105.76,95.48,100.41,-0.0443,
2022-03-31,xxx69,100.41,112.55,98.67,111.66,0.112,
2022-04-29,xxx69,111.7,116.33,109.78,110.16,-0.0134,
2022-05-31,xxx69,110.67,114.5,107.13,112.52,0.0214,
2022-06-30,xxx69,112.55,112.73,96.87,107.21,-0.0472,
2022-07-29,xxx69,107.75,110.42,102.17,109.93,0.0254,
2022-08-31,xxx69,109.87,113.67,106.75,106.91,-0.0275,
2022-09-30,xxx69,107.04,111.26,92.8,93.02,-0.1299,
2022-10-31,xxx69,94.46,97.33,83.76,93.18,0.0017,
2022-11-30,xxx69,93.57,100.42,90.36,99.93,0.0724,
2022-12-30,xxx69,100.84,105.52,98.5,102.99,0.0306,
2023-01-31,xxx69,103.2,106.43,99.16,102.45,-0.0052,
2023-02-28,xxx69,101.75,103.83,94.18,94.26,-0.0799,
2023-03-31,xxx69,94.02,98.65,91.37,96.47,0.0234,
2023-04-28,xxx69,95.11,100.39,94.49,98.88,0.025,
2023-05-31,xxx69,98.85,100.13,87.52,89.29,-0.097,
2023-06-30,xxx69,89.7,92.97,87.2,89.74,0.005,
2023-07-31,xxx69,89.73,96.41,88.57,93.62,0.0432,
2023-08-31,xxx69,93.58,93.99,88.72,88.8,-0.0515,
2023-09-29,xxx69,89.25,96.08,86.04,88.26,-0.0061,
2023-10-31,xxx69,87.74,90.12,83.06,88.89,0.0071,
2023-11-30,xxx69,89.2,92.4,86.61,92.28,0.0381,
2023-12-20,xxx69,92.2,99.48,91.55,95.68,0.0368,
