date,code,open,high,low,close,change,decision
2022-01-31,xxx38,95.22,103.73,88.05,94.48,0.0001,
2022-02-28,xxx38,95.0,101.91,87.7,95.51,0.0109,
2022-03-31,xxx38,94.96,96.23,85.29,91.5,-0.042,
2022-04-29,xxx38,92.1,93.78,74.35,74.55,-0.1852,
2022-05-31,xxx38,74.09,80.77,71.14,78.29,0.0502,
2022-06-30,xxx38,79.08,79.44,61.76,63.67,-0.1867,
2022-07-29,xxx38,63.49,74.9,59.93,73.91,0.1608,
2022-08-31,xxx38,73.3,81.3,72.69,73.44,-0.0064,
2022-09-30,xxx38,73.25,76.49,61.88,61.91,-0.157,
2022-10-31,xxx38,62.76,78.86,62.15,77.81,0.2568,
2022-11-30,xxx38,78.56,88.38,76.57,85.97,0.1049,
2022-12-30,xxx38,86.21,87.1,76.7,83.79,-0.0254,
2023-01-31,xxx38,84.05,85.09,66.75,80.48,-0.0395,
2023-02-28,xxx38,80.27,85.65,80.01,84.71,0.0526,
2023-03-31,xxx38,84.66,95.67,83.38,95.6,0.1286,
2023-04-28,xxx38,95.75,102.01,93.47,98.97,0.0353,
2023-05-31,xxx38,99.49,105.94,97.41,101.53,0.0259,
2023-06-30,xxx38,101.21,110.26,101.07,109.85,0.0819,
2023-07-31,xxx38,109.06,117.96,106.86,114.24,0.04,
2023-08-31,xxx38,113.69,115.85,110.02,114.46,0.0019,
2023-09-29,xxx38,115.02,117.67,109.75,110.55,-0.0342,
2023-10-31,xxx38,110.45,114.89,105.53,108.63,-0.0174,
2023-11-30,xxx38,108.3,121.84,105.83,121.8,0.1212,
2023-12-20,xxx38,121.7,126.22,118.17,123.37,0.0129,
