date,code,open,high,low,close,change,decision
2022-01-31,xxx95,62.9,63.35,53.445,55.67,-0.1215,
2022-02-28,xxx95,55.45,57.69,52.7,55.77,0.0018,
2022-03-31,xxx95,55.53,57.0,53.68,55.76,-0.0002,
2022-04-29,xxx95,56.17,56.19,48.87,48.98,-0.1216,
2022-05-31,xxx95,49.34,51.655,41.02,45.05,-0.0802,
2022-06-30,xxx95,45.55,46.09,42.19,42.64,-0.0535,
2022-07-29,xxx95,42.52,45.865,40.82,45.37,0.064,
2022-08-31,xxx95,45.06,50.0,44.54,44.72,-0.0143,
2022-09-30,xxx95,44.57,46.73,39.96,40.0,-0.1055,
2022-10-31,xxx95,40.67,45.71,38.605,45.43,0.1358,
2022-11-30,xxx95,45.58,49.83,43.39,49.72,0.0944,
2022-12-30,xxx95,49.88,50.71,46.685,47.64,-0.0418,
2023-01-31,xxx95,47.86,49.43,45.67,48.67,0.0216,
2023-02-28,xxx95,48.39,51.74,46.43,48.42,-0.0051,
2023-03-31,xxx95,48.44,52.35,48.02,52.275,0.0796,
2023-04-28,xxx95,52.06,52.56,45.97,47.25,-0.0961,
2023-05-31,xxx95,47.2,50.485,45.555,49.67,0.0512,
2023-06-30,xxx95,49.76,52.405,49.14,51.74,0.0417,
2023-07-31,xxx95,51.36,53.885,50.055,52.04,0.0058,
2023-08-31,xxx95,52.57,57.5286,52.24,57.35,0.102,
2023-09-29,xxx95,57.39,58.185,52.53,53.76,-0.0626,
2023-10-31,xxx95,53.84,54.585,51.09,52.13,-0.0303,
2023-11-30,xxx95,52.04,53.5,46.2,48.38,-0.0719,
2023-12-20,xxx95,48.28,50.46,47.59,49.8,0.0294,
