date,code,open,high,low,close,change,decision
2022-01-31,xxx97,389.0,412.66,326.23,354.68,-0.0729,
2022-02-28,xxx97,356.13,377.4,326.95,341.29,-0.0378,
2022-03-31,xxx97,337.4,346.77,318.55,330.1,-0.0328,
2022-04-29,xxx97,333.93,347.35,304.71,305.49,-0.0746,
2022-05-31,xxx97,305.81,329.72,293.9,326.85,0.0699,
2022-06-30,xxx97,327.0,329.27,278.15,297.02,-0.0913,
2022-07-29,xxx97,295.27,335.18,277.84,333.39,0.1224,
2022-08-31,xxx97,331.73,358.62,327.22,332.67,-0.0022,
2022-09-30,xxx97,329.87,344.37,288.62,293.05,-0.1191,
2022-10-31,xxx97,297.17,346.18,287.75,344.51,0.1756,
2022-11-30,xxx97,345.13,389.58,342.59,386.15,0.1209,
2022-12-30,xxx97,386.5,386.5,339.3,343.38,-0.1108,
2023-01-31,xxx97,345.5,374.35,336.16,365.81,0.0653,
2023-02-28,xxx97,359.1,379.68,351.33,351.65,-0.0387,
2023-03-31,xxx97,349.39,358.86,301.87,327.11,-0.0698,
2023-04-28,xxx97,326.14,345.06,319.37,343.44,0.0499,
2023-05-31,xxx97,344.05,347.46,317.32,323.9,-0.0569,
2023-06-30,xxx97,324.51,347.73,310.56,322.54,-0.0042,
2023-07-31,xxx97,322.41,361.62,312.7,355.87,0.1033,
2023-08-31,xxx97,354.0,358.73,318.0,327.71,-0.0791,
2023-09-29,xxx97,329.67,346.19,318.98,323.57,-0.0126,
2023-10-31,xxx97,322.03,323.58,289.3568,303.61,-0.0617,
2023-11-30,xxx97,303.33,344.755,302.8371,341.54,0.1249,
2023-12-20,xxx97,341.46,386.2,340.42,377.52,0.1053,
