date,code,open,high,low,close,change,decision
2022-01-31,xxx17,500.0,503.75,447.27,472.57,-0.0589,
2022-02-28,xxx17,475.0,500.93,445.74,475.87,0.007,
2022-03-31,xxx17,470.89,521.89,467.73,509.97,0.0717,
2022-04-29,xxx17,510.68,553.29,504.53,508.55,-0.0028,
2022-05-31,xxx17,510.81,513.51,463.33,496.78,-0.0231,
2022-06-30,xxx17,498.32,518.7,449.7,513.63,0.0339,
2022-07-29,xxx17,512.32,544.34,492.25,542.34,0.0559,
2022-08-31,xxx17,542.27,553.13,519.16,519.33,-0.0424,
2022-09-30,xxx17,519.33,535.02,499.0,505.04,-0.0275,
2022-10-31,xxx17,507.08,558.1,487.74,555.15,0.0992,
2022-11-30,xxx17,555.0,555.69,500.77,547.76,-0.0133,
2022-12-30,xxx17,552.36,553.0,515.72,530.18,-0.0321,
2023-01-31,xxx17,525.13,525.63,474.75,499.19,-0.0585,
2023-02-28,xxx17,499.95,504.38,463.89,475.94,-0.0466,
2023-03-31,xxx17,473.61,486.29,457.59,472.59,-0.007,
2023-04-28,xxx17,485.2,530.45,478.36,492.09,0.0413,
2023-05-31,xxx17,494.59,500.85,472.54,487.24,-0.0099,
2023-06-30,xxx17,487.79,502.9,445.68,480.64,-0.0135,
2023-07-31,xxx17,478.1,515.86,447.18,506.37,0.0535,
2023-08-31,xxx17,507.5,513.65,476.29,476.58,-0.0588,
2023-09-29,xxx17,479.0,514.15,472.12,504.19,0.0579,
2023-10-31,xxx17,505.53,546.78,503.14,535.56,0.0622,
2023-11-30,xxx17,529.98,553.94,526.8,552.97,0.0325,
2023-12-20,xxx17,550.42,554.7,515.87,515.93,-0.067,
