date,code,open,high,low,close,change,decision
2022-01-31,xxx60,292.37,292.55,233.67,251.5,-0.1402,
2022-02-28,xxx60,251.07,254.47,220.0,226.87,-0.0979,
2022-03-31,xxx60,228.0,254.07,226.68,251.22,0.1073,
2022-04-29,xxx60,251.22,271.53,240.68,241.02,-0.0406,
2022-05-31,xxx60,241.38,262.56,222.02,256.13,0.0627,
2022-06-30,xxx60,256.13,271.09,232.12,255.59,-0.0021,
2022-07-29,xxx60,254.53,273.95,248.19,270.83,0.0596,
2022-08-31,xxx60,270.28,282.47,252.7,254.05,-0.062,
2022-09-30,xxx60,252.94,265.56,211.38,214.7,-0.1549,
2022-10-31,xxx60,216.89,224.34,178.17,207.19,-0.035,
2022-11-30,xxx60,209.41,225.44,199.14,221.25,0.0679,
2022-12-30,xxx60,224.42,227.97,205.76,211.86,-0.0424,
2023-01-31,xxx60,214.0,235.57,210.93,223.39,0.0544,
2023-02-28,xxx60,221.89,235.49,192.96,198.01,-0.1136,
2023-03-31,xxx60,196.52,207.65,189.37,204.34,0.032,
2023-04-28,xxx60,203.19,213.48,199.12,204.39,0.0002,
2023-05-31,xxx60,203.29,203.99,178.53,184.44,-0.0976,
2023-06-30,xxx60,184.19,195.3,184.15,193.94,0.0515,
2023-07-31,xxx60,193.4,200.81,179.21,190.31,-0.0187,
2023-08-31,xxx60,190.75,192.35,172.55,181.32,-0.0472,
2023-09-29,xxx60,182.49,183.53,158.17,164.45,-0.093,
2023-10-31,xxx60,163.63,178.655,154.58,178.19,0.0836,
2023-11-30,xxx60,178.48,208.96,177.0,208.78,0.1717,
2023-12-20,xxx60,208.4,218.48,203.58,211.11,0.0112,
