date,code,open,high,low,close,change,decision
2022-01-31,xxx21,134.07,142.2,124.193,133.57,-0.0007,
2022-02-28,xxx21,133.76,138.82,118.81,122.51,-0.0828,
2022-03-31,xxx21,122.67,133.08,120.7,130.02,0.0613,
2022-04-29,xxx21,129.66,141.88,124.91,132.21,0.0168,
2022-05-31,xxx21,133.0,139.83,125.8,138.84,0.0501,
2022-06-30,xxx21,139.67,144.73,132.85,141.19,0.0169,
2022-07-29,xxx21,141.0,141.87,125.13,130.79,-0.0737,
2022-08-31,xxx21,130.75,139.34,128.4,128.45,-0.0179,
2022-09-30,xxx21,128.4,130.99,118.61,118.81,-0.075,
2022-10-31,xxx21,120.16,138.8615,115.545,138.29,0.164,
2022-11-30,xxx21,138.25,150.46,133.97,148.9,0.0767,
2022-12-30,xxx21,149.98,153.21,137.195,140.89,-0.0538,
2023-01-31,xxx21,141.1,147.18,132.98,134.73,-0.0437,
2023-02-28,xxx21,134.49,137.39,128.86,129.3,-0.0403,
2023-03-31,xxx21,128.9,131.48,121.71,131.09,0.0138,
2023-04-28,xxx21,130.97,132.61,124.56,126.41,-0.0357,
2023-05-31,xxx21,126.35,130.0699,120.55,128.59,0.0172,
2023-06-30,xxx21,128.44,139.469,127.78,133.81,0.0406,
2023-07-31,xxx21,133.42,144.605,131.55,144.18,0.0775,
2023-08-31,xxx21,144.25,147.7275,139.76,146.83,0.0184,
2023-09-29,xxx21,147.26,151.9299,139.61,140.3,-0.0445,
2023-10-31,xxx21,140.04,144.76,135.87,144.64,0.0309,
2023-11-30,xxx21,145.0,158.6,144.45,158.56,0.0962,
2023-12-20,xxx21,158.41,166.34,158.0,160.05,0.0094,
