date,code,open,high,low,close,change,decision
2022-01-31,xxx77,172.2,177.24,166.45,173.52,-0.0011,
2022-02-28,xxx77,173.15,176.66,160.29,163.74,-0.0564,
2022-03-31,xxx77,163.07,169.3,153.37,167.38,0.0222,
2022-04-29,xxx77,167.89,177.62,167.37,171.71,0.0259,
2022-05-31,xxx77,173.0,176.3,159.62,167.75,-0.0231,
2022-06-30,xxx77,168.18,168.45,154.86,166.66,-0.0065,
2022-07-29,xxx77,166.74,175.48,165.33,174.96,0.0498,
2022-08-31,xxx77,174.55,181.07,172.2,172.27,-0.0154,
2022-09-30,xxx77,170.92,174.97,163.01,163.26,-0.0523,
2022-10-31,xxx77,163.52,182.98,160.98,181.58,0.1122,
2022-11-30,xxx77,180.94,186.62,175.42,185.51,0.0216,
2022-12-30,xxx77,185.48,186.84,178.39,180.66,-0.0261,
2023-01-31,xxx77,180.59,182.77,167.46,171.02,-0.0534,
2023-02-28,xxx77,170.88,178.23,167.05,173.53,0.0147,
2023-03-31,xxx77,172.32,182.49,169.12,182.3,0.0505,
2023-04-28,xxx77,181.9,191.62,180.4,190.89,0.0471,
2023-05-31,xxx77,190.45,196.88,180.7,182.35,-0.0447,
2023-06-30,xxx77,182.42,188.0,179.33,185.22,0.0157,
2023-07-31,xxx77,184.3,192.38,182.42,187.46,0.0121,
2023-08-31,xxx77,187.49,189.97,175.31,177.92,-0.0509,
2023-09-29,xxx77,178.73,181.82,168.04,169.44,-0.0477,
2023-10-31,xxx77,169.08,170.0,155.83,163.28,-0.0364,
2023-11-30,xxx77,163.67,170.02,162.76,168.29,0.0307,
2023-12-20,xxx77,168.37,172.05,165.27,165.69,-0.0154,
