date,code,open,high,low,close,change,decision
2022-01-31,xxx94,642.75,653.09,549.59,593.34,-0.0899,
2022-02-28,xxx94,590.73,621.0,566.05,601.78,0.0142,
2022-03-31,xxx94,590.99,603.16,544.59,545.52,-0.0935,
2022-04-29,xxx94,549.11,574.65,415.01,428.49,-0.2145,
2022-05-31,xxx94,431.49,515.66,410.33,506.93,0.1831,
2022-06-30,xxx94,508.33,514.21,407.75,468.53,-0.0758,
2022-07-29,xxx94,465.45,496.37,425.0,432.1,-0.0778,
2022-08-31,xxx94,424.55,484.27,409.25,412.63,-0.0451,
2022-09-30,xxx94,412.52,422.02,302.94,303.35,-0.2648,
2022-10-31,xxx94,307.99,376.96,297.66,367.62,0.2119,
2022-11-30,xxx94,374.13,403.49,335.25,391.29,0.0644,
2022-12-30,xxx94,389.3,402.9,302.21,339.1,-0.1334,
2023-01-31,xxx94,342.06,412.65,337.18,384.31,0.1333,
2023-02-28,xxx94,381.23,415.29,362.53,367.61,-0.0435,
2023-03-31,xxx94,365.28,373.14,322.88,357.61,-0.0272,
2023-04-28,xxx94,358.98,371.52,318.74,368.7,0.031,
2023-05-31,xxx94,368.64,374.42,315.02,326.15,-0.1154,
2023-06-30,xxx94,328.15,369.78,319.07,367.37,0.1264,
2023-07-31,xxx94,366.24,411.88,362.13,405.19,0.1029,
2023-08-31,xxx94,404.26,452.25,401.33,438.12,0.0813,
2023-09-29,xxx94,423.2,457.66,407.57,439.82,0.0039,
2023-10-31,xxx94,440.13,458.3,369.07,402.8,-0.0842,
2023-11-30,xxx94,402.85,424.865,392.95,400.13,-0.0066,
2023-12-20,xxx94,400.13,407.77,358.48,381.22,-0.0473,
