date,code,open,high,low,close,change,decision
2022-01-31,xxx47,86.08,92.48,84.8,90.19,0.048,
2022-02-28,xxx47,90.1,102.96,89.27,102.7,0.1387,
2022-03-31,xxx47,102.77,104.34,94.07,99.07,-0.0353,
2022-04-29,xxx47,99.76,106.02,94.61,94.91,-0.042,
2022-05-31,xxx47,94.51,98.2,88.43,95.12,0.0022,
2022-06-30,xxx47,96.01,100.68,87.61,96.11,0.0104,
2022-07-29,xxx47,96.05,97.32,89.05,93.21,-0.0302,
2022-08-31,xxx47,93.59,96.83,89.71,89.75,-0.0371,
2022-09-30,xxx47,89.41,89.76,80.27,81.86,-0.0879,
2022-10-31,xxx47,82.91,95.16,80.99,94.82,0.1583,
2022-11-30,xxx47,95.33,98.84,92.78,98.72,0.0411,
2022-12-30,xxx47,99.12,101.96,96.26,100.92,0.0223,
2023-01-31,xxx47,100.99,108.84,93.34,99.85,-0.0106,
2023-02-28,xxx47,99.93,102.65,95.8,98.09,-0.0176,
2023-03-31,xxx47,98.04,100.09,94.73,97.93,-0.0016,
2023-04-28,xxx47,98.27,104.91,97.18,99.9,0.0201,
2023-05-31,xxx47,99.93,101.38,91.95,92.14,-0.0777,
2023-06-30,xxx47,92.28,100.68,92.25,97.96,0.0632,
2023-07-31,xxx47,97.49,98.84,81.35,87.93,-0.1024,
2023-08-31,xxx47,87.15,88.21,84.34,86.04,-0.0215,
2023-09-29,xxx47,86.61,86.69,71.02,71.97,-0.1635,
2023-10-31,xxx47,71.74,81.55,68.56,81.39,0.1309,
2023-11-30,xxx47,82.0,83.86,78.0,81.48,0.0011,
2023-12-20,xxx47,81.48,84.09,79.67,81.64,0.002,
