date,code,open,high,low,close,change,decision
2022-01-31,xxx100,102.81,109.34,99.69,106.51,0.0325,
2022-02-28,xxx100,106.27,111.25,98.46,103.65,-0.0269,
2022-03-31,xxx100,103.21,109.69,100.9602,101.21,-0.0235,
2022-04-29,xxx100,101.21,107.73,95.8899,96.13,-0.0502,
2022-05-31,xxx100,96.45,101.21,91.47,96.75,0.0064,
2022-06-30,xxx100,97.38,97.77,88.42,92.66,-0.0423,
2022-07-29,xxx100,92.81,97.13,90.5848,95.68,0.0326,
2022-08-31,xxx100,95.0,107.26,94.8347,98.15,0.0258,
2022-09-30,xxx100,98.0,103.59,95.27,95.37,-0.0283,
2022-10-31,xxx100,95.98,101.08,86.28,94.7,-0.007,
2022-11-30,xxx100,94.61,102.77,93.52,101.88,0.0758,
2022-12-30,xxx100,102.19,104.83,92.13,93.19,-0.0853,
2023-01-31,xxx100,91.72,93.41,84.82,88.22,-0.0533,
2023-02-28,xxx100,88.01,90.62,83.14,83.54,-0.053,
2023-03-31,xxx100,82.9,83.26,72.105,74.31,-0.1105,
2023-04-28,xxx100,75.03,78.48,71.94,73.31,-0.0135,
2023-05-31,xxx100,73.59,74.07,66.34,68.03,-0.072,
2023-06-30,xxx100,68.34,72.83,66.64,69.13,0.0162,
2023-07-31,xxx100,69.12,76.221,68.7,74.69,0.0804,
2023-08-31,xxx100,74.76,77.38,64.62,65.17,-0.1275,
2023-09-29,xxx100,65.4,72.6,65.05,69.82,0.0714,
2023-10-31,xxx100,69.54,73.34,66.01,69.01,-0.0116,
2023-11-30,xxx100,65.75,71.34,64.41,67.95,-0.0154,
2023-12-20,xxx100,67.91,78.47,67.365,77.24,0.1367,
