date,code,open,high,low,close,change,decision
2022-01-31,xxx99,84.57,95.62,84.14,87.7,0.0428,
2022-02-28,xxx99,88.62,96.24,77.52,84.46,-0.0369,
2022-03-31,xxx99,83.16,93.16,74.63,84.31,-0.0018,
2022-04-29,xxx99,85.37,85.59,66.15,66.33,-0.2133,
2022-05-31,xxx99,67.62,71.6,61.53,70.1,0.0568,
2022-06-30,xxx99,70.59,71.73,59.35,63.18,-0.0987,
2022-07-29,xxx99,63.19,70.27,59.59,69.05,0.0929,
2022-08-31,xxx99,67.94,77.41,65.59,70.95,0.0275,
2022-09-30,xxx99,71.0,75.34,69.39,71.87,0.013,
2022-10-31,xxx99,72.95,80.69,65.39,79.67,0.1085,
2022-11-30,xxx99,80.08,82.66,75.62,82.54,0.036,
2022-12-30,xxx99,82.58,83.38,75.98,83.26,0.0087,
2023-01-31,xxx99,83.57,86.63,73.57,77.42,-0.0701,
2023-02-28,xxx99,77.09,81.96,75.72,77.92,0.0065,
2023-03-31,xxx99,77.72,78.18,45.0,52.38,-0.3278,
2023-04-28,xxx99,52.78,56.27,48.36,52.24,-0.0027,
2023-05-31,xxx99,52.11,54.5,45.65,52.69,0.0086,
2023-06-30,xxx99,53.25,57.82,52.37,56.68,0.0757,
2023-07-31,xxx99,56.64,68.8,55.44,66.1,0.1662,
2023-08-31,xxx99,65.74,66.26,56.26,59.15,-0.1051,
2023-09-29,xxx99,59.57,61.15,53.53,54.9,-0.0719,
2023-10-31,xxx99,54.74,54.96,48.66,52.04,-0.0521,
2023-11-30,xxx99,52.06,61.8,51.86,61.32,0.1783,
2023-12-20,xxx99,60.87,71.4,60.36,67.12,0.0946,
