date,code,open,high,low,close,change,decision
2022-01-31,xxx24,146.08,162.4,138.6,146.73,0.0113,
2022-02-28,xxx24,147.0,160.54,141.03,153.27,0.0446,
2022-03-31,xxx24,152.38,152.49,122.43,131.29,-0.1434,
2022-04-29,xxx24,133.02,144.73,119.88,124.62,-0.0508,
2022-05-31,xxx24,125.54,134.46,110.29,127.86,0.026,
2022-06-30,xxx24,127.76,128.61,98.54,104.19,-0.1851,
2022-07-29,xxx24,103.73,114.94,101.98,109.83,0.0541,
2022-08-31,xxx24,108.42,116.55,105.07,105.82,-0.0365,
2022-09-30,xxx24,105.31,111.37,90.27,92.17,-0.129,
2022-10-31,xxx24,94.1,107.42,90.71,106.02,0.1503,
2022-11-30,xxx24,107.49,118.4,97.55,103.24,-0.0262,
2022-12-30,xxx24,100.03,103.22,86.98,92.96,-0.0996,
2023-01-31,xxx24,92.66,119.44,91.53,119.0,0.2801,
2023-02-28,xxx24,113.0,123.09,107.27,109.08,-0.0834,
2023-03-31,xxx24,109.49,110.37,86.8395,96.16,-0.1184,
2023-04-28,xxx24,96.05,99.675,92.0,97.3,0.0119,
2023-05-31,xxx24,97.29,105.05,83.93,104.21,0.071,
2023-06-30,xxx24,105.03,114.905,103.69,109.37,0.0495,
2023-07-31,xxx24,109.47,118.955,105.55,117.02,0.0699,
2023-08-31,xxx24,116.25,116.92,99.75,102.39,-0.125,
2023-09-29,xxx24,103.16,104.61,94.72,97.05,-0.0522,
2023-10-31,xxx24,96.87,101.83,88.23,101.29,0.0437,
2023-11-30,xxx24,101.65,111.97,99.37,111.66,0.1024,
2023-12-20,xxx24,111.34,132.1399,111.34,127.73,0.1439,
