date,code,open,high,low,close,change,decision
2022-01-31,xxx28,207.33,230.43,194.68,201.56,-0.0251,
2022-02-28,xxx28,200.8,206.75,179.67,187.58,-0.0694,
2022-03-31,xxx28,187.77,227.05,180.64,222.82,0.1879,
2022-04-29,xxx28,224.35,237.9,202.0,210.54,-0.0551,
2022-05-31,xxx28,210.0,223.29,194.04,215.85,0.0252,
2022-06-30,xxx28,218.46,232.35,176.02,178.76,-0.1718,
2022-07-29,xxx28,179.31,199.49,167.08,198.25,0.109,
2022-08-31,xxx28,195.08,200.3677,181.12,184.71,-0.0683,
2022-09-30,xxx28,182.27,192.7,160.6,164.08,-0.1117,
2022-10-31,xxx28,167.43,219.5,166.05,216.46,0.3192,
2022-11-30,xxx28,218.63,239.85,211.3581,236.41,0.0922,
2022-12-30,xxx28,236.9,245.05,225.56,239.56,0.0133,
2023-01-31,xxx28,240.68,266.04,236.2,252.29,0.0531,
2023-02-28,xxx28,251.75,252.7,233.02,239.55,-0.0505,
2023-03-31,xxx28,242.01,255.7,211.43,228.84,-0.0447,
2023-04-28,xxx28,230.01,233.85,204.04,218.8,-0.0439,
2023-05-31,xxx28,219.342,221.96,205.6,205.75,-0.0596,
2023-06-30,xxx28,207.68,250.89,206.04,246.05,0.1959,
2023-07-31,xxx28,245.95,265.4,238.84,265.17,0.0777,
2023-08-31,xxx28,272.75,293.88,268.8,281.13,0.0602,
2023-09-29,xxx28,284.8,289.41,269.15,273.0,-0.0289,
2023-10-31,xxx28,272.64,276.81,223.76,226.05,-0.172,
2023-11-30,xxx28,225.11,254.26,223.9244,250.72,0.1091,
2023-12-20,xxx28,251.91,298.27,251.01,289.71,0.1555,
