date,code,open,high,low,close,change,decision
2022-01-31,xxx68,76.58,82.56,75.35,81.48,0.0632,
2022-02-28,xxx68,81.96,82.3,72.88,76.58,-0.0601,
2022-03-31,xxx68,76.5,83.38,75.95,82.05,0.0714,
2022-04-29,xxx68,82.19,90.01,81.64,88.69,0.0809,
2022-05-31,xxx68,88.72,94.92,86.36,92.03,0.0377,
2022-06-30,xxx68,91.67,95.72,83.05,91.17,-0.0093,
2022-07-29,xxx68,91.3,95.35,87.42,89.34,-0.0201,
2022-08-31,xxx68,89.34,93.02,85.16,85.36,-0.0445,
2022-09-30,xxx68,85.64,89.17,84.52,86.12,0.0089,
2022-10-31,xxx68,86.72,101.5,86.02,101.2,0.1751,
2022-11-30,xxx68,100.65,110.33,97.33,110.12,0.0881,
2022-12-30,xxx68,109.75,112.89,107.32,110.95,0.0075,
2023-01-31,xxx68,110.41,115.49,96.36,107.41,-0.0319,
2023-02-28,xxx68,106.97,111.24,101.75,106.24,-0.0109,
2023-03-31,xxx68,105.96,112.18,102.44,106.39,0.0014,
2023-04-28,xxx68,105.95,116.86,105.57,115.47,0.0853,
2023-05-31,xxx68,115.8,119.65,108.47,110.41,-0.0438,
2023-06-30,xxx68,110.66,115.61,106.87,115.39,0.0451,
2023-07-31,xxx68,114.47,114.62,105.17,106.65,-0.0757,
2023-08-31,xxx68,109.6,112.02,104.42,108.98,0.0218,
2023-09-29,xxx68,109.65,110.37,102.71,102.95,-0.0553,
2023-10-31,xxx68,102.83,107.225,99.14,102.7,-0.0024,
2023-11-30,xxx68,103.55,105.17,99.8,102.48,-0.0021,
2023-12-20,xxx68,102.85,107.21,102.65,105.36,0.0281,
