date,code,open,high,low,close,change,decision
2022-01-31,xxx26,59.87,67.21,49.24,52.73,-0.1006,
2022-02-28,xxx26,52.85,55.55,43.91,46.72,-0.114,
2022-03-31,xxx26,46.02,46.74,39.75,43.74,-0.0638,
2022-04-29,xxx26,44.16,44.45,37.31,37.91,-0.1333,
2022-05-31,xxx26,37.67,41.24,34.31,38.68,0.0203,
2022-06-30,xxx26,39.01,39.64,30.65,31.76,-0.1789,
2022-07-29,xxx26,31.28,36.44,30.33,36.26,0.1417,
2022-08-31,xxx26,36.06,41.09,35.59,38.21,0.0538,
2022-09-30,xxx26,37.81,42.36,32.05,32.09,-0.1602,
2022-10-31,xxx26,32.46,39.66,31.11,39.25,0.2231,
2022-11-30,xxx26,39.92,41.58,37.47,40.56,0.0334,
2022-12-30,xxx26,40.77,41.38,32.52,33.64,-0.1706,
2023-01-31,xxx26,34.02,39.73,33.4,39.32,0.1688,
2023-02-28,xxx26,39.45,43.63,38.46,38.74,-0.0148,
2023-03-31,xxx26,38.68,41.35,32.99,36.68,-0.0532,
2023-04-28,xxx26,36.38,36.82,31.84,33.04,-0.0992,
2023-05-31,xxx26,34.0,34.28,31.5,32.41,-0.0191,
2023-06-30,xxx26,32.49,38.86,32.14,38.56,0.1898,
2023-07-31,xxx26,38.74,41.04,37.11,38.37,-0.0049,
2023-08-31,xxx26,38.04,38.36,32.05,33.51,-0.1267,
2023-09-29,xxx26,33.59,34.6,31.97,32.97,-0.0161,
2023-10-31,xxx26,32.84,33.06,26.79,28.2,-0.1447,
2023-11-30,xxx26,28.73,32.29,26.3,31.6,0.1206,
2023-12-20,xxx26,31.52,36.49,31.52,35.47,0.1225,
