date,code,open,high,low,close,change,decision
2022-01-31,xxx88,116.47,117.8,93.79,98.32,-0.1594,
2022-02-28,xxx88,98.42,99.15,87.25,91.79,-0.0664,
2022-03-31,xxx88,91.49,93.5,78.92,90.97,-0.0089,
2022-04-29,xxx88,91.5,91.89,74.48,74.64,-0.1795,
2022-05-31,xxx88,75.25,82.87,68.39,78.5,0.0517,
2022-06-30,xxx88,78.75,81.3,70.35,76.39,-0.0269,
2022-07-29,xxx88,76.73,84.98,75.73,84.78,0.1098,
2022-08-31,xxx88,84.19,89.93,82.69,84.07,-0.0084,
2022-09-30,xxx88,83.7,93.48,81.67,84.26,0.0023,
2022-10-31,xxx88,84.75,90.9,82.43,86.59,0.0277,
2022-11-30,xxx88,88.06,102.56,82.97,102.2,0.1803,
2022-12-30,xxx88,102.33,105.54,96.17,99.2,-0.0294,
2023-01-31,xxx88,100.56,109.76,99.47,109.14,0.1002,
2023-02-28,xxx88,108.97,110.83,100.82,102.09,-0.0646,
2023-03-31,xxx88,102.19,105.94,97.19,104.13,0.02,
2023-04-28,xxx88,104.06,114.31,103.07,114.29,0.0976,
2023-05-31,xxx88,114.25,115.48,96.98,97.64,-0.1457,
2023-06-30,xxx88,97.59,102.51,96.52,99.06,0.0145,
2023-07-31,xxx88,98.73,103.77,95.55,101.57,0.0253,
2023-08-31,xxx88,101.47,104.46,93.71,97.44,-0.0407,
2023-09-29,xxx88,98.4,98.75,90.21,91.27,-0.0633,
2023-10-31,xxx88,91.05,95.66,89.21,92.24,0.0106,
2023-11-30,xxx88,91.83,107.66,90.55,99.3,0.0765,
2023-12-20,xxx88,98.5,99.28,94.65,94.71,-0.0462,
