date,code,open,high,low,close,change,decision
2022-01-31,xxx14,62.07,65.85,60.86,64.89,0.0407,
2022-02-28,xxx14,65.01,69.32,62.9,68.67,0.0583,
2022-03-31,xxx14,68.12,74.07,67.33,73.03,0.0635,
2022-04-29,xxx14,73.19,78.17,73.0,75.27,0.0307,
2022-05-31,xxx14,75.37,78.61,73.67,75.45,0.0024,
2022-06-30,xxx14,75.34,80.59,71.71,77.0,0.0205,
2022-07-29,xxx14,76.98,77.09,72.26,73.78,-0.0418,
2022-08-31,xxx14,73.76,75.86,65.95,67.41,-0.0863,
2022-09-30,xxx14,67.39,75.99,67.21,71.09,0.0546,
2022-10-31,xxx14,71.36,78.66,68.33,77.47,0.0897,
2022-11-30,xxx14,77.0,81.17,74.55,80.28,0.0363,
2022-12-30,xxx14,80.48,81.44,70.87,71.95,-0.1038,
2023-01-31,xxx14,71.76,75.0,70.75,72.65,0.0097,
2023-02-28,xxx14,72.94,75.18,68.82,68.96,-0.0508,
2023-03-31,xxx14,68.7,69.79,65.28,69.31,0.0051,
2023-04-28,xxx14,69.03,71.07,66.02,66.77,-0.0366,
2023-05-31,xxx14,67.28,69.1,63.07,64.44,-0.0349,
2023-06-30,xxx14,64.46,66.46,62.88,63.95,-0.0076,
2023-07-31,xxx14,63.94,65.38,60.05,62.19,-0.0275,
2023-08-31,xxx14,62.32,63.41,59.71,61.65,-0.0087,
2023-09-29,xxx14,61.83,62.4,57.61,58.04,-0.0586,
2023-10-31,xxx14,58.01,58.06,49.49,51.53,-0.1122,
2023-11-30,xxx14,51.86,53.55,48.252,49.38,-0.0417,
2023-12-20,xxx14,49.4,52.535,48.93,50.96,0.032,
