date,code,open,high,low,close,change,decision
2022-01-31,xxx70,93.42,93.65,69.79,78.12,-0.1632,
2022-02-28,xxx70,78.04,79.47,70.7402,78.27,0.0019,
2022-03-31,xxx70,78.07,86.28,76.49,84.71,0.0823,
2022-04-29,xxx70,84.49,87.52,70.88,71.02,-0.1616,
2022-05-31,xxx70,71.1,77.45,67.22,75.69,0.0658,
2022-06-30,xxx70,75.76,81.49,70.12,77.46,0.0234,
2022-07-29,xxx70,78.33,86.27,76.33,84.49,0.0908,
2022-08-31,xxx70,84.45,91.35,83.56,85.06,0.0067,
2022-09-30,xxx70,85.33,91.06,78.29,78.41,-0.0782,
2022-10-31,xxx70,79.83,82.89,69.808,77.5,-0.0116,
2022-11-30,xxx70,78.19,85.8,76.29,84.7,0.0929,
2022-12-30,xxx70,85.4,88.61,82.16,83.6,-0.013,
2023-01-31,xxx70,84.37,86.47,73.345,74.63,-0.1073,
2023-02-28,xxx70,74.62,77.09,70.8,71.03,-0.0482,
2023-03-31,xxx70,70.86,77.12,69.64,77.08,0.0852,
2023-04-28,xxx70,77.05,79.775,73.91,76.63,-0.0058,
2023-05-31,xxx70,76.47,78.53,71.875,73.46,-0.0414,
2023-06-30,xxx70,73.05,76.42,72.46,74.2,0.0101,
2023-07-31,xxx70,73.87,76.67,70.85,73.3,-0.0121,
2023-08-31,xxx70,73.32,73.8099,66.6749,66.8,-0.0887,
2023-09-29,xxx70,67.34,69.89,56.98,57.29,-0.1424,
2023-10-31,xxx70,56.08,58.49,47.145,58.3,0.0176,
2023-11-30,xxx70,58.105,61.49,53.81,58.51,0.0036,
2023-12-20,xxx70,58.55,64.59,57.67,59.84,0.0227,
