date,code,open,high,low,close,change,decision
2022-01-31,xxx65,145.13,152.42,99.35,114.25,-0.206,
2022-02-28,xxx65,116.75,132.96,104.26,123.34,0.0796,
2022-03-31,xxx65,122.33,125.67,100.08,109.34,-0.1135,
2022-04-29,xxx65,110.48,111.42,84.02,85.52,-0.2179,
2022-05-31,xxx65,85.66,104.55,83.27,101.86,0.1911,
2022-06-30,xxx65,102.13,109.57,75.48,76.47,-0.2493,
2022-07-29,xxx65,75.19,94.81,71.6,94.47,0.2354,
2022-08-31,xxx65,95.59,104.59,83.72,84.87,-0.1016,
2022-09-30,xxx65,82.35,85.68,62.83,63.36,-0.2534,
2022-10-31,xxx65,64.46,70.29,54.57,60.06,-0.0521,
2022-11-30,xxx65,61.49,79.16,58.03,77.63,0.2925,
2022-12-30,xxx65,78.31,79.23,61.96,64.77,-0.1657,
2023-01-31,xxx65,66.0,77.08,60.05,75.15,0.1603,
2023-02-28,xxx65,78.47,88.94,75.92,78.58,0.0456,
2023-03-31,xxx65,78.55,102.43,76.65,98.01,0.2473,
2023-04-28,xxx65,96.7,97.27,83.76,89.37,-0.0882,
2023-05-31,xxx65,91.03,130.79,81.02,118.21,0.3227,
2023-06-30,xxx65,117.29,132.83,107.08,113.91,-0.0364,
2023-07-31,xxx65,115.16,122.12,108.55,114.4,0.0043,
2023-08-31,xxx65,114.26,119.5,99.58,105.72,-0.0759,
2023-09-29,xxx65,107.0,111.82,94.46,102.82,-0.0274,
2023-10-31,xxx65,102.21,111.31,93.115,98.5,-0.042,
2023-11-30,xxx65,98.58,125.725,98.5,121.16,0.2301,
2023-12-20,xxx65,119.88,143.47,116.37,135.47,0.1181,
