date,code,open,high,low,close,change,decision
2022-01-31,xxx55,35.85,38.12,35.2,35.8,-0.0028,
2022-02-28,xxx55,35.65,40.58,34.07,39.22,0.0955,
2022-03-31,xxx55,38.98,40.87,37.08,39.39,0.0043,
2022-04-29,xxx55,39.52,44.48,38.9,42.63,0.0823,
2022-05-31,xxx55,42.72,44.87,35.2,37.83,-0.1126,
2022-06-30,xxx55,37.91,39.01,34.76,38.14,0.0082,
2022-07-29,xxx55,38.13,39.44,35.3,36.83,-0.0343,
2022-08-31,xxx55,37.02,39.33,36.61,37.4,0.0155,
2022-09-30,xxx55,37.33,38.48,32.73,33.35,-0.1083,
2022-10-31,xxx55,33.57,39.05,32.81,38.47,0.1535,
2022-11-30,xxx55,38.45,39.4,36.03,39.35,0.0229,
2022-12-30,xxx55,39.46,41.19,39.19,40.71,0.0346,
2023-01-31,xxx55,40.53,42.8,39.08,40.53,-0.0044,
2023-02-28,xxx55,40.42,40.79,38.68,38.94,-0.0392,
2023-03-31,xxx55,38.87,39.17,37.22,38.67,-0.0069,
2023-04-28,xxx55,38.71,39.84,38.17,39.27,0.0155,
2023-05-31,xxx55,39.35,41.47,37.74,38.22,-0.0267,
2023-06-30,xxx55,38.28,38.54,34.83,35.5,-0.0712,
2023-07-31,xxx55,35.49,36.67,35.24,36.18,0.0192,
2023-08-31,xxx55,36.25,36.48,33.02,33.09,-0.0854,
2023-09-29,xxx55,33.2,34.61,32.42,33.64,0.0166,
2023-10-31,xxx55,33.62,33.63,30.68,31.46,-0.0648,
2023-11-30,xxx55,31.45,35.49,31.1,35.11,0.116,
2023-12-20,xxx55,35.05,37.775,34.99,35.75,0.0182,
