date,code,open,high,low,close,change,decision
2022-01-31,xxx29,159.86,169.81,139.57,148.6,-0.0616,
2022-02-28,xxx29,148.69,159.03,139.78,141.8,-0.0458,
2022-03-31,xxx29,140.04,143.93,127.27,136.32,-0.0386,
2022-04-29,xxx29,137.4,137.41,118.9,119.36,-0.1244,
2022-05-31,xxx29,119.88,133.15,115.02,132.23,0.1078,
2022-06-30,xxx29,132.87,132.87,110.93,112.61,-0.1484,
2022-07-29,xxx29,112.65,116.5,106.06,115.36,0.0244,
2022-08-31,xxx29,114.5,124.24,111.02,113.73,-0.0141,
2022-09-30,xxx29,113.29,121.55,104.4,104.5,-0.0812,
2022-10-31,xxx29,105.62,127.43,101.28,125.88,0.2046,
2022-11-30,xxx29,126.87,138.18,125.91,138.18,0.0977,
2022-12-30,xxx29,138.18,138.66,128.41,134.1,-0.0295,
2023-01-31,xxx29,135.24,143.49,133.55,139.96,0.0437,
2023-02-28,xxx29,138.21,144.34,137.44,143.35,0.0242,
2023-03-31,xxx29,142.1,144.04,123.11,130.31,-0.091,
2023-04-28,xxx29,129.91,141.78,126.22,138.24,0.0609,
2023-05-31,xxx29,142.26,143.37,131.81,135.71,-0.0183,
2023-06-30,xxx29,136.52,146.0,135.45,145.44,0.0717,
2023-07-31,xxx29,146.19,159.38,141.44,157.96,0.0861,
2023-08-31,xxx29,157.43,158.0,145.46,146.33,-0.0736,
2023-09-29,xxx29,146.09,150.25,142.65,145.02,-0.009,
2023-10-31,xxx29,144.83,153.11,135.19,139.06,-0.0411,
2023-11-30,xxx29,139.25,156.13,138.47,156.08,0.1224,
2023-12-20,xxx29,155.82,169.41,155.82,166.55,0.0671,
