date,code,open,high,low,close,change,decision
2022-01-31,xxx87,93.3,98.3,88.65,91.95,-0.011,
2022-02-28,xxx87,91.95,98.84,87.95,92.92,0.0105,
2022-03-31,xxx87,92.88,100.0,89.05,98.05,0.0552,
2022-04-29,xxx87,99.08,99.38,89.53,90.18,-0.0803,
2022-05-31,xxx87,89.77,91.83,81.01,88.66,-0.0169,
2022-06-30,xxx87,89.09,92.22,76.77,79.54,-0.1029,
2022-07-29,xxx87,79.64,90.5,76.16,90.07,0.1324,
2022-08-31,xxx87,89.2,91.22,81.59,81.74,-0.0925,
2022-09-30,xxx87,81.04,85.71,72.41,73.22,-0.1042,
2022-10-31,xxx87,74.29,88.21,73.94,86.6,0.1827,
2022-11-30,xxx87,86.4,97.02,84.15,95.77,0.1059,
2022-12-30,xxx87,95.75,99.09,93.42,96.06,0.003,
2023-01-31,xxx87,96.6,99.65,86.62,90.22,-0.0608,
2023-02-28,xxx87,89.52,92.29,80.8,82.71,-0.0832,
2023-03-31,xxx87,82.69,88.41,79.03,87.14,0.0536,
2023-04-28,xxx87,87.15,88.5,80.31,83.26,-0.0445,
2023-05-31,xxx87,83.47,87.0,76.94,77.68,-0.067,
2023-06-30,xxx87,77.96,90.73,76.96,90.39,0.1636,
2023-07-31,xxx87,90.04,93.04,87.47,91.35,0.0106,
2023-08-31,xxx87,90.75,99.15,90.41,98.25,0.0755,
2023-09-29,xxx87,98.35,100.62,95.57,96.57,-0.0171,
2023-10-31,xxx87,96.36,97.5,87.26,88.97,-0.0787,
2023-11-30,xxx87,89.23,92.7,83.1,88.9,-0.0008,
2023-12-20,xxx87,89.26,96.67,87.59,94.66,0.0648,
