date,code,open,high,low,close,change,decision
2022-01-31,xxx2,49.98,52.1,45.47,49.99,-0.0068,
2022-02-28,xxx2,49.15,50.98,44.27,46.76,-0.0646,
2022-03-31,xxx2,46.14,48.2,44.84,46.82,0.0013,
2022-04-29,xxx2,47.16,48.42,39.61,39.76,-0.1508,
2022-05-31,xxx2,40.06,44.66,39.47,44.28,0.1137,
2022-06-30,xxx2,44.55,44.56,37.56,39.24,-0.1138,
2022-07-29,xxx2,39.37,43.72,36.57,37.52,-0.0438,
2022-08-31,xxx2,37.03,40.63,35.61,36.19,-0.0354,
2022-09-30,xxx2,36.15,37.03,29.28,29.33,-0.1896,
2022-10-31,xxx2,29.84,34.26,28.39,31.74,0.0822,
2022-11-30,xxx2,31.99,36.7,30.04,36.64,0.1544,
2022-12-30,xxx2,36.38,37.88,33.78,34.97,-0.0456,
2023-01-31,xxx2,34.94,40.74,34.74,39.35,0.1253,
2023-02-28,xxx2,39.1,41.15,36.82,37.17,-0.0554,
2023-03-31,xxx2,36.88,37.95,34.63,37.91,0.0199,
2023-04-28,xxx2,38.0,41.42,36.39,41.37,0.0913,
2023-05-31,xxx2,42.0,42.0,38.85,39.35,-0.0488,
2023-06-30,xxx2,39.57,42.04,38.48,41.55,0.0559,
2023-07-31,xxx2,40.98,46.44,40.87,45.26,0.0893,
2023-08-31,xxx2,45.46,47.46,44.61,46.76,0.0331,
2023-09-29,xxx2,46.67,46.7,43.86,44.34,-0.0518,
2023-10-31,xxx2,44.25,44.93,37.915,41.29,-0.0688,
2023-11-30,xxx2,41.37,43.42,40.765,41.89,0.0145,
2023-12-20,xxx2,42.245,44.995,40.6907,44.2,0.0551,
