date,code,open,high,low,close,change,decision
2022-01-31,xxx23,161.69,165.35,156.04,160.45,-0.0191,
2022-02-28,xxx23,160.79,164.98,150.56,155.89,-0.0284,
2022-03-31,xxx23,154.31,156.47,143.03,152.8,-0.0198,
2022-04-29,xxx23,153.52,164.9,151.26,160.55,0.0507,
2022-05-31,xxx23,161.6,162.0,139.18,147.88,-0.0789,
2022-06-30,xxx23,148.0,148.12,129.5,143.79,-0.0277,
2022-07-29,xxx23,144.24,148.61,138.23,138.91,-0.0339,
2022-08-31,xxx23,138.34,150.63,137.86,137.94,-0.007,
2022-09-30,xxx23,137.83,141.8,126.21,126.25,-0.0847,
2022-10-31,xxx23,127.25,135.67,122.18,134.67,0.0667,
2022-11-30,xxx23,134.7,149.16,130.96,149.16,0.1076,
2022-12-30,xxx23,149.53,154.65,148.08,151.56,0.0161,
2023-01-31,xxx23,150.95,154.8,138.73,142.38,-0.0606,
2023-02-28,xxx23,142.08,144.1,135.83,137.56,-0.0339,
2023-03-31,xxx23,138.05,148.69,136.1,148.69,0.0809,
2023-04-28,xxx23,148.43,158.11,147.09,156.38,0.0517,
2023-05-31,xxx23,156.03,157.57,141.9,142.5,-0.0888,
2023-06-30,xxx23,143.25,152.07,142.45,151.74,0.0648,
2023-07-31,xxx23,151.48,157.68,146.96,156.3,0.0301,
2023-08-31,xxx23,155.88,158.38,150.93,154.34,-0.0125,
2023-09-29,xxx23,154.9,155.32,144.82,145.86,-0.0549,
2023-10-31,xxx23,144.78,151.38,141.45,150.03,0.0286,
2023-11-30,xxx23,150.68,153.63,148.83,153.52,0.0233,
2023-12-20,xxx23,153.33,153.49,142.5,143.91,-0.0626,
