date,code,open,high,low,close,change,decision
2022-01-31,xxx50,344.0,388.1,343.99,376.4,0.0977,
2022-02-28,xxx50,375.0,399.73,326.75,360.02,-0.0435,
2022-03-31,xxx50,361.12,437.98,350.61,415.46,0.154,
2022-04-29,xxx50,417.05,446.76,372.19,377.55,-0.0912,
2022-05-31,xxx50,374.96,398.41,307.64,357.78,-0.0524,
2022-06-30,xxx50,363.08,368.51,294.29,299.47,-0.163,
2022-07-29,xxx50,300.59,344.71,283.81,343.18,0.146,
2022-08-31,xxx50,338.87,392.93,330.84,365.25,0.0643,
2022-09-30,xxx50,358.98,376.0,328.62,333.89,-0.0859,
2022-10-31,xxx50,339.61,406.02,339.18,395.82,0.1855,
2022-11-30,xxx50,398.0,448.4,380.26,441.0,0.1141,
2022-12-30,xxx50,440.33,447.7,421.66,428.76,-0.0278,
2023-01-31,xxx50,428.0,445.14,405.01,422.84,-0.0138,
2023-02-28,xxx50,422.04,437.88,401.87,419.24,-0.0085,
2023-03-31,xxx50,418.34,432.89,381.39,412.88,-0.0152,
2023-04-28,xxx50,413.05,419.4,365.89,378.02,-0.0844,
2023-05-31,xxx50,379.95,393.0,345.55,345.98,-0.0848,
2023-06-30,xxx50,349.23,418.38,346.83,405.19,0.1711,
2023-07-31,xxx50,402.23,450.0,399.43,429.6,0.0602,
2023-08-31,xxx50,431.35,441.47,384.25,410.94,-0.0434,
2023-09-29,xxx50,414.67,423.35,375.72,377.38,-0.0817,
2023-10-31,xxx50,379.19,395.31,358.8,365.36,-0.0319,
2023-11-30,xxx50,364.88,385.31,355.6606,364.41,-0.0026,
2023-12-20,xxx50,364.91,395.44,355.6,387.26,0.0627,
