date,code,open,high,low,close,change,decision
2022-01-31,xxx18,84.55,85.61,79.59,82.45,-0.0339,
2022-02-28,xxx18,82.75,83.27,75.46,76.95,-0.0667,
2022-03-31,xxx18,77.0,77.92,72.2,75.83,-0.0146,
2022-04-29,xxx18,75.87,83.39,74.88,77.05,0.0161,
2022-05-31,xxx18,77.07,79.31,73.87,78.81,0.0228,
2022-06-30,xxx18,79.01,80.57,72.69,80.14,0.0169,
2022-07-29,xxx18,80.55,82.02,75.19,78.74,-0.0175,
2022-08-31,xxx18,78.96,83.81,78.14,78.21,-0.0067,
2022-09-30,xxx18,78.13,80.42,70.16,70.25,-0.1018,
2022-10-31,xxx18,70.83,75.1,67.84,73.84,0.0511,
2022-11-30,xxx18,73.75,77.48,72.07,77.48,0.0493,
2022-12-30,xxx18,77.77,80.44,76.69,78.79,0.0169,
2023-01-31,xxx18,78.79,80.46,70.94,74.53,-0.0541,
2023-02-28,xxx18,74.43,75.3,71.74,73.3,-0.0165,
2023-03-31,xxx18,73.35,75.86,70.92,75.15,0.0252,
2023-04-28,xxx18,75.24,81.49,74.62,79.8,0.0619,
2023-05-31,xxx18,79.84,82.09,74.3,74.38,-0.0679,
2023-06-30,xxx18,74.91,78.53,74.43,77.04,0.0358,
2023-07-31,xxx18,76.65,78.39,73.75,76.26,-0.0101,
2023-08-31,xxx18,76.12,77.85,72.45,73.47,-0.0366,
2023-09-29,xxx18,73.95,74.18,70.73,71.11,-0.0321,
2023-10-31,xxx18,70.91,75.28,67.62,75.12,0.0564,
2023-11-30,xxx18,75.15,79.02,74.225,78.77,0.0486,
2023-12-20,xxx18,78.86,79.435,75.5,77.35,-0.018,
