date,code,open,high,low,close,change,decision
2022-01-31,xxx22,103.14,110.6,100.68,103.49,0.0004,
2022-02-28,xxx22,103.69,106.77,100.07,104.99,0.0145,
2022-03-31,xxx22,104.6,112.52,102.4,110.95,0.0568,
2022-04-29,xxx22,111.35,114.31,104.12,104.36,-0.0594,
2022-05-31,xxx22,105.17,106.33,96.86,100.15,-0.0403,
2022-06-30,xxx22,100.28,100.32,86.95,89.75,-0.1038,
2022-07-29,xxx22,89.76,94.05,86.7,92.52,0.0309,
2022-08-31,xxx22,91.83,95.6,87.14,87.92,-0.0497,
2022-09-30,xxx22,87.73,92.39,80.39,80.75,-0.0816,
2022-10-31,xxx22,81.5,87.68,79.44,87.34,0.0816,
2022-11-30,xxx22,87.46,88.74,75.83,79.04,-0.095,
2022-12-30,xxx22,79.31,81.24,75.77,77.72,-0.0167,
2023-01-31,xxx22,77.97,83.71,77.38,83.69,0.0768,
2023-02-28,xxx22,84.0,87.85,82.35,82.8,-0.0106,
2023-03-31,xxx22,82.4,83.83,76.02,80.62,-0.0263,
2023-04-28,xxx22,80.35,91.86,79.05,90.95,0.1281,
2023-05-31,xxx22,90.83,92.02,81.02,82.76,-0.09,
2023-06-30,xxx22,82.84,89.87,82.23,88.1,0.0645,
2023-07-31,xxx22,87.55,91.0,84.1,87.76,-0.0039,
2023-08-31,xxx22,87.3,87.83,81.0,81.5,-0.0713,
2023-09-29,xxx22,82.11,83.64,77.44,78.36,-0.0385,
2023-10-31,xxx22,77.9,77.95,68.84,70.56,-0.0995,
2023-11-30,xxx22,70.52,79.77,69.32,79.27,0.1234,
2023-12-20,xxx22,79.09,84.73,78.48,80.61,0.0169,
