date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission
2022-01-07,xxx78_convert,161.69,165.32,159.88,162.74,-0.0052,,,,,,,
2022-01-14,xxx78_convert,162.51,163.12,156.91,159.81,-0.018,,,,,,,
2022-01-21,xxx78_convert,158.53,165.35,156.04,162.62,0.0175,,,,,,,
2022-01-28,xxx78_convert,163.43,164.12,156.38,160.5,-0.013,,,,,,,
2022-02-04,xxx78_convert,159.35,164.98,157.73,161.53,0.0065,,,,,,,
2022-02-11,xxx78_convert,161.87,162.26,155.58,156.29,-0.0324,,,,,,,
2022-02-18,xxx78_convert,156.14,161.06,153.36,159.9,0.0232,,,,,,,
2022-02-25,xxx78_convert,160.11,160.88,150.56,158.24,-0.0104,,,,,,,
2022-03-04,xxx78_convert,156.29,157.19,152.34,155.14,-0.0197,,,,,,,
2022-03-11,xxx78_convert,154.49,154.52,143.03,143.22,-0.0768,,,,,,,
2022-03-18,xxx78_convert,144.45,151.79,143.35,150.15,0.0484,buy,0,1000000,1000000,0.0,0.0,
2022-03-25,xxx78_convert,150.44,153.92,149.24,152.83,0.0178,buy,1329,800051.95,1003163.02,203111.07,0.2025,0.0
2022-04-01,xxx78_convert,153.64,156.47,151.94,155.09,0.0148,buy,2370,640102.3,1007665.6000000001,367563.3,0.3648,0.0
2022-04-08,xxx78_convert,153.81,160.53,151.26,160.1,0.0323,buy,3202,512124.06000000006,1024764.26,512640.2,0.5003,0.0
2022-04-14,xxx78_convert,159.95,161.21,158.45,158.57,-0.0096,sell,3842,409749.66000000003,1018975.6,609225.94,0.5979,0.0
2022-04-22,xxx78_convert,158.48,164.9,156.3,161.25,0.0169,buy,3074,531451.97280384,1027134.47280384,495682.5,0.4826,2.6472
2022-04-29,xxx78_convert,161.7,163.71,159.11,160.55,-0.0043,sell,3731,425208.50280384,1024220.55280384,599012.05,0.5848,0.0
2022-05-06,xxx78_convert,161.6,162.0,153.14,156.0,-0.0282,buy,2985,545752.0225609,1011412.0225609,465660.0,0.4604,2.6202
2022-05-13,xxx78_convert,153.96,156.76,149.88,153.62,-0.0154,buy,3693,436741.26256089995,1004059.9225609,567318.66,0.565,0.0
2022-05-20,xxx78_convert,153.47,156.75,139.18,141.79,-0.0769,buy,4262,349411.14256089996,953720.1225608999,604308.98,0.6336,0.0
2022-05-27,xxx78_convert,142.84,148.72,142.08,148.72,0.0488,buy,4751,279557.49256089993,986126.2125608999,706568.72,0.7165,0.0
2022-06-03,xxx78_convert,147.29,148.99,142.63,145.89,-0.0189,keep,5130,223730.79256089992,972146.4925608998,748415.7,0.7699,0.0
2022-06-10,xxx78_convert,147.37,147.64,139.45,141.95,-0.0271,buy,5130,223730.79256089992,951934.2925608999,728203.5,0.765,
2022-06-17,xxx78_convert,139.5,140.49,129.5,132.36,-0.0676,keep,5450,179087.5925608999,900449.5925609,721362.0,0.8011,0.0
2022-06-24,xxx78_convert,134.62,145.24,133.43,144.35,0.0905,keep,5450,179087.5925608999,965795.0925608999,786707.5,0.8146,
2022-07-01,xxx78_convert,144.12,146.25,140.58,146.11,0.0122,keep,5450,179087.5925608999,975387.0925609,796299.5,0.8164,
2022-07-08,xxx78_convert,144.58,147.49,142.54,145.02,-0.0075,keep,5450,179087.5925608999,969446.5925608999,790359.0,0.8153,
2022-07-15,xxx78_convert,145.15,146.96,143.47,145.07,0.0003,keep,5450,179087.5925608999,969719.0925608999,790631.5,0.8153,
2022-07-22,xxx78_convert,144.94,145.09,138.95,143.02,-0.0141,keep,5450,179087.5925608999,958546.5925608999,779459.0,0.8132,
2022-07-29,xxx78_convert,142.8,148.61,138.23,138.91,-0.0288,buy,5450,179087.5925608999,936147.0925608999,757059.5,0.8087,
2022-08-05,xxx78_convert,138.34,146.46,138.27,144.72,0.0418,keep,5708,143393.29256089992,969455.0525608999,826061.76,0.8521,0.0
2022-08-12,xxx78_convert,145.03,147.29,144.49,146.67,0.0136,keep,5708,143393.29256089992,980585.6525609,837192.36,0.8538,
2022-08-19,xxx78_convert,146.87,150.63,146.75,149.73,0.0209,buy,5708,143393.29256089992,998052.1325609,854658.84,0.8563,
2022-08-26,xxx78_convert,148.98,150.13,142.02,142.29,-0.0497,keep,5900,114787.21256089993,954298.2125608999,839511.0,0.8797,0.0
2022-09-02,xxx78_convert,141.3,142.69,136.55,137.16,-0.0362,keep,5900,114787.21256089993,924031.2125608999,809244.0,0.8758,
2022-09-09,xxx78_convert,135.88,141.09,135.29,139.96,0.0203,keep,5900,114787.21256089993,940551.2125608999,825764.0,0.878,
2022-09-16,xxx78_convert,139.41,141.8,136.64,138.28,-0.012,keep,5900,114787.21256089993,930639.2125608999,815852.0,0.8767,
2022-09-23,xxx78_convert,138.2,138.46,133.95,135.58,-0.0196,buy,5900,114787.21256089993,914709.2125609,799922.0,0.8745,
2022-09-30,xxx78_convert,135.58,136.94,126.21,126.25,-0.0688,keep,6069,91872.50256089994,858083.7525609,766211.25,0.8929,0.0
