date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx300142,54.93,59.42,52.54,58.65,0.04,,,,,,,,
2022-01-14,xx300142,58.99,61.31,55.38,57.25,-0.02,,,,,,,,
2022-01-21,xx300142,55.8,56.85,52.0,54.46,-0.05,,,,,,,,
2022-01-28,xx300142,53.5,54.98,47.89,48.2,-0.11,,,,,,,,
2022-02-11,xx300142,49.5,53.26,49.1,49.86,0.03,,,,,,,,
2022-02-18,xx300142,49.1,51.38,48.82,50.0,0.0,,,,,,,,
2022-02-25,xx300142,50.05,51.34,43.88,47.35,-0.05,,,,,,,,
2022-03-04,xx300142,47.0,47.26,45.01,45.58,-0.04,,,,,,,,
2022-03-11,xx300142,44.97,45.33,39.49,44.06,-0.03,,,,,,,,
2022-03-18,xx300142,45.44,59.94,44.47,57.7,0.31,,,,,,,,
2022-03-25,xx300142,57.69,61.15,56.53,57.01,-0.01,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx300142,55.97,57.48,52.56,53.85,-0.06,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx300142,55.39,60.38,54.61,59.1,0.1,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-15,xx300142,60.1,61.15,47.0,55.26,-0.06,sell,3300,983945.41,182358.0,0.19,801587.41,49.59,
2022-04-22,xx300142,55.31,61.0,51.39,51.9,-0.06,sell,2640,975055.79,137016.0,0.14,838039.79,9.12,36.5
2022-04-29,xx300142,51.86,55.01,47.7,53.45,0.03,keep,2112,978268.7700000001,112886.4,0.12,865382.37,6.84,27.38
2022-05-06,xx300142,52.5,53.0,48.76,49.17,-0.08,sell,2112,969229.4100000001,103847.04,0.11,865382.37,,
2022-05-13,xx300142,48.97,54.39,48.6,51.44,0.05,keep,1690,972951.26,86933.6,0.09,886017.66,5.17,20.66
2022-05-20,xx300142,52.0,52.1,46.34,47.53,-0.08,sell,1690,966343.36,80325.7,0.08,886017.66,,
2022-05-27,xx300142,47.59,49.54,46.03,47.9,0.01,keep,1352,966839.4200000002,64760.8,0.07,902078.62,5.0,16.08
2022-06-02,xx300142,47.8,48.63,44.88,46.86,-0.02,keep,1352,965433.3400000001,63354.72,0.07,902078.62,,
2022-06-10,xx300142,45.51,47.65,44.63,45.14,-0.04,keep,1352,963107.9000000001,61029.28,0.06,902078.62,,
2022-06-17,xx300142,44.85,47.51,43.13,47.29,0.05,keep,1352,966014.7000000001,63936.08,0.07,902078.62,,
2022-06-24,xx300142,47.5,48.85,46.13,47.89,0.01,keep,1352,966825.9000000001,64747.28,0.07,902078.62,,
2022-07-01,xx300142,47.6,49.0,45.34,48.55,0.01,keep,1352,967718.2200000001,65639.6,0.07,902078.62,,
2022-07-08,xx300142,49.08,51.32,47.75,47.8,-0.02,keep,1352,966704.2200000001,64625.6,0.07,902078.62,,
2022-07-15,xx300142,48.01,48.58,44.12,44.53,-0.07,sell,1352,962283.1800000002,60204.56,0.06,902078.62,,
2022-07-22,xx300142,44.69,45.6,43.12,43.25,-0.03,sell,1082,960921.66,46796.5,0.05,914125.16,5.0,12.06
2022-07-29,xx300142,42.0,44.6,41.4,43.43,0.0,keep,866,960791.31,37610.38,0.04,923180.93,5.0,9.07
2022-08-05,xx300142,43.0,43.45,40.31,43.39,-0.0,keep,866,960756.67,37575.74,0.04,923180.93,,
2022-08-12,xx300142,43.56,45.4,42.58,44.36,0.02,keep,866,961596.6900000001,38415.76,0.04,923180.93,,
2022-08-19,xx300142,44.33,44.8,41.9,44.62,0.01,keep,866,961821.8500000001,38640.92,0.04,923180.93,,
2022-08-26,xx300142,44.1,44.39,41.7,41.92,-0.06,sell,866,959483.65,36302.72,0.04,923180.93,,
2022-09-02,xx300142,41.01,44.9,40.98,44.0,0.05,keep,693,960753.8400000001,30492.0,0.03,930261.84,5.0,7.09
2022-09-09,xx300142,43.8,44.3,40.96,41.82,-0.05,keep,693,959243.1000000001,28981.26,0.03,930261.84,,
2022-09-16,xx300142,41.58,42.45,39.58,39.6,-0.05,sell,693,957704.6400000001,27442.8,0.03,930261.84,,
2022-09-23,xx300142,39.6,40.29,37.21,37.65,-0.05,sell,555,956610.5500000002,20895.75,0.02,935714.8,5.0,5.46
2022-09-30,xx300142,37.26,38.4,35.25,37.1,-0.01,sell,444,956312.8200000002,16472.4,0.02,939840.42,5.0,4.13
2022-10-14,xx300142,37.94,40.81,35.77,40.0,0.08,keep,356,957409.9200000002,14240.0,0.01,943169.92,5.0,3.34
2022-10-21,xx300142,39.7,41.2,39.18,40.04,0.0,keep,356,957424.1600000001,14254.24,0.01,943169.92,,
2022-10-28,xx300142,40.1,40.73,36.88,38.79,-0.03,sell,356,956979.1600000001,13809.24,0.01,943169.92,,
2022-11-04,xx300142,38.36,44.5,37.91,43.4,0.12,keep,285,958254.0500000002,12369.0,0.01,945885.05,5.0,2.72
2022-11-11,xx300142,43.0,43.9,41.0,41.16,-0.05,keep,285,957615.6500000001,11730.6,0.01,945885.05,,
2022-11-18,xx300142,41.17,47.88,40.56,47.05,0.14,keep,285,959294.3000000002,13409.25,0.01,945885.05,,
2022-11-25,xx300142,46.49,46.52,42.43,43.34,-0.08,keep,285,958236.9500000002,12351.9,0.01,945885.05,,
2022-12-02,xx300142,42.9,45.3,39.73,41.01,-0.05,keep,285,957572.9000000001,11687.85,0.01,945885.05,,
2022-12-09,xx300142,40.35,41.08,38.55,40.7,-0.01,keep,285,957484.5500000002,11599.5,0.01,945885.05,,
2022-12-16,xx300142,40.32,43.7,39.5,40.51,-0.0,keep,285,957430.4000000001,11545.35,0.01,945885.05,,
2022-12-23,xx300142,40.9,40.95,38.91,39.98,-0.01,keep,285,957279.3500000002,11394.3,0.01,945885.05,,
2022-12-30,xx300142,39.75,40.85,38.39,40.19,0.01,keep,285,957339.2000000002,11454.15,0.01,945885.05,,
2023-01-06,xx300142,40.0,40.56,39.18,39.98,-0.01,keep,285,957279.3500000002,11394.3,0.01,945885.05,,
2023-01-13,xx300142,39.99,40.54,38.12,39.26,-0.02,keep,285,957074.1500000001,11189.1,0.01,945885.05,,
2023-01-20,xx300142,39.2,41.58,39.02,40.81,0.04,keep,285,957515.9000000001,11630.85,0.01,945885.05,,
2023-02-03,xx300142,40.81,41.32,39.63,40.45,-0.01,keep,285,957413.3000000002,11528.25,0.01,945885.05,,
2023-02-10,xx300142,40.16,40.29,38.88,39.25,-0.03,keep,285,957071.3000000002,11186.25,0.01,945885.05,,
2023-02-17,xx300142,39.29,39.55,37.5,38.2,-0.03,keep,285,956772.0500000002,10887.0,0.01,945885.05,,
2023-02-24,xx300142,38.5,39.28,38.25,38.55,0.01,keep,285,956871.8000000002,10986.75,0.01,945885.05,,
2023-03-03,xx300142,38.5,38.76,37.81,38.57,0.0,keep,285,956877.5000000001,10992.45,0.01,945885.05,,
2023-03-10,xx300142,38.52,39.5,38.18,38.91,0.01,keep,285,956974.4000000001,11089.35,0.01,945885.05,,
2023-03-17,xx300142,38.85,39.12,36.94,37.0,-0.05,keep,285,956430.0500000002,10545.0,0.01,945885.05,,
2023-03-24,xx300142,37.48,38.75,36.19,36.33,-0.02,keep,285,956239.1000000002,10354.05,0.01,945885.05,,
2023-03-31,xx300142,36.09,36.48,33.75,34.49,-0.05,sell,285,955714.7000000002,9829.65,0.01,945885.05,,
2023-04-07,xx300142,34.65,36.28,33.88,36.09,0.05,keep,228,956081.0800000002,8228.52,0.01,947852.56,5.0,1.97
2023-04-14,xx300142,36.12,36.59,34.72,35.1,-0.03,keep,228,955855.3600000002,8002.8,0.01,947852.56,,
2023-04-21,xx300142,35.1,35.23,32.59,32.59,-0.07,sell,228,955283.0800000002,7430.52,0.01,947852.56,,
