date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx002594,276.0,279.45,245.0,246.5,-0.08,,,,,,,,
2022-01-14,xx002594,245.0,258.56,237.8,253.14,0.03,,,,,,,,
2022-01-21,xx002594,253.02,268.96,246.33,250.4,-0.01,,,,,,,,
2022-01-28,xx002594,246.08,252.88,219.76,226.8,-0.09,,,,,,,,
2022-02-11,xx002594,240.79,249.28,228.5,230.19,0.01,,,,,,,,
2022-02-18,xx002594,230.2,248.74,225.0,242.96,0.06,,,,,,,,
2022-02-25,xx002594,241.0,252.52,234.3,247.84,0.02,,,,,,,,
2022-03-04,xx002594,246.9,256.61,230.0,233.8,-0.06,,,,,,,,
2022-03-11,xx002594,226.89,233.43,210.0,229.85,-0.02,,,,,,,,
2022-03-18,xx002594,225.0,240.88,209.43,234.5,0.02,,,,,,,,
2022-03-25,xx002594,240.0,251.0,234.01,235.31,0.0,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx002594,234.9,239.56,222.22,235.96,0.0,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx002594,245.0,246.5,239.01,243.98,0.03,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-15,xx002594,240.0,244.99,229.5,236.2,-0.03,sell,800,996904.0,188960.0,0.19,807944.0,48.0,
2022-04-22,xx002594,234.79,250.9,229.06,235.4,-0.0,keep,640,996117.85,150656.0,0.15,845461.85,9.39,37.56
2022-04-29,xx002594,230.0,243.83,218.81,243.0,0.03,sell,640,1000981.85,155520.0,0.16,845461.85,,
2022-05-06,xx002594,246.2,252.39,240.1,242.08,-0.0,keep,512,1000879.7399999999,123944.96,0.12,876934.78,7.88,31.51
2022-05-13,xx002594,231.0,271.5,222.28,270.08,0.12,sell,512,1015215.7399999999,138280.96,0.14,876934.78,,
2022-05-20,xx002594,271.11,291.61,265.3,287.7,0.07,sell,410,1022509.4199999998,117957.0,0.12,904552.42,6.91,27.65
2022-05-27,xx002594,292.7,298.0,278.03,288.88,0.0,keep,328,1023275.6399999998,94752.64,0.09,928523.0,6.0,24.0
2022-06-02,xx002594,292.0,305.0,291.08,301.02,0.04,sell,328,1027257.5599999998,98734.56,0.1,928523.0,,
2022-06-10,xx002594,304.0,350.0,302.55,348.8,0.16,sell,263,1039991.9899999998,91734.4,0.09,948257.59,5.0,19.76
2022-06-17,xx002594,346.0,358.86,327.07,338.0,-0.03,sell,211,1037544.0799999997,71318.0,0.07,966226.08,5.0,17.99
2022-06-24,xx002594,338.08,356.28,332.2,351.05,0.04,sell,169,1039733.2699999997,59327.45,0.06,980405.82,5.0,14.2
2022-07-01,xx002594,352.07,358.8,320.1,329.2,-0.06,sell,136,1036778.3799999997,44771.2,0.04,992007.18,5.0,11.62
2022-07-08,xx002594,332.0,351.95,329.59,338.0,0.03,keep,109,1037798.9499999997,36842.0,0.04,1000956.95,5.0,8.96
2022-07-15,xx002594,335.88,349.89,296.77,338.19,0.0,keep,109,1037819.6599999997,36862.71,0.04,1000956.95,,
2022-07-22,xx002594,345.0,346.0,322.94,329.62,-0.03,keep,109,1036885.5299999997,35928.58,0.03,1000956.95,,
2022-07-29,xx002594,326.0,331.45,317.96,320.36,-0.03,keep,109,1035876.1899999997,34919.24,0.03,1000956.95,,
2022-08-05,xx002594,317.98,334.85,316.32,324.49,0.01,keep,109,1036326.3599999998,35369.41,0.03,1000956.95,,
2022-08-12,xx002594,322.11,324.9,305.0,311.93,-0.04,keep,109,1034957.3199999997,34000.37,0.03,1000956.95,,
2022-08-19,xx002594,312.2,330.0,311.22,319.39,0.02,keep,109,1035770.4599999997,34813.51,0.03,1000956.95,,
2022-08-26,xx002594,316.0,326.09,302.66,315.73,-0.01,keep,109,1035371.5199999997,34414.57,0.03,1000956.95,,
2022-09-02,xx002594,313.67,318.5,278.1,282.0,-0.11,sell,109,1031694.9499999997,30738.0,0.03,1000956.95,,
2022-09-09,xx002594,269.0,285.05,261.1,279.7,-0.01,sell,88,1031208.6899999997,24613.6,0.02,1006595.09,5.0,5.65
2022-09-16,xx002594,282.0,286.69,264.36,265.98,-0.05,keep,71,1030263.7099999996,18884.58,0.02,1011379.13,5.0,4.79
2022-09-23,xx002594,268.0,277.49,261.3,266.4,0.0,keep,71,1030293.5299999997,18914.4,0.02,1011379.13,,
2022-09-30,xx002594,266.4,276.0,249.0,252.01,-0.05,sell,71,1029271.8399999996,17892.71,0.02,1011379.13,,
2022-10-14,xx002594,252.27,269.1,249.33,264.54,0.05,keep,57,1029981.0199999997,15078.78,0.01,1014902.24,5.0,3.53
2022-10-21,xx002594,263.0,279.0,256.69,266.3,0.01,keep,57,1030081.3399999996,15179.1,0.01,1014902.24,,
2022-10-28,xx002594,264.9,266.31,235.81,239.89,-0.1,sell,57,1028575.9699999996,13673.73,0.01,1014902.24,,
2022-11-04,xx002594,237.5,283.02,237.11,280.2,0.17,sell,46,1030396.2199999996,12889.2,0.01,1017507.02,5.0,2.61
2022-11-11,xx002594,275.0,282.6,255.8,268.8,-0.04,sell,37,1029920.0599999997,9945.6,0.01,1019974.46,5.0,2.47
2022-11-18,xx002594,269.23,272.54,253.5,254.68,-0.05,sell,30,1029492.5199999998,7640.4,0.01,1021852.12,5.0,1.88
2022-11-25,xx002594,252.84,255.25,245.0,245.05,-0.04,sell,24,1029243.7799999997,5881.2,0.01,1023362.58,5.0,1.52
2022-12-02,xx002594,240.0,270.95,237.22,262.08,0.07,keep,20,1029558.1799999997,5241.6,0.01,1024316.58,5.0,0.96
2022-12-09,xx002594,265.95,278.28,260.01,274.7,0.05,keep,20,1029810.5799999997,5494.0,0.01,1024316.58,,
2022-12-16,xx002594,271.96,275.0,263.51,270.51,-0.02,keep,20,1029726.7799999997,5410.2,0.01,1024316.58,,
2022-12-23,xx002594,268.99,275.0,250.5,252.18,-0.07,keep,20,1029360.1799999997,5043.6,0.0,1024316.58,,
2022-12-30,xx002594,252.2,263.98,252.13,256.97,0.02,keep,20,1029455.9799999997,5139.4,0.0,1024316.58,,
2023-01-06,xx002594,256.41,271.2,250.0,266.2,0.04,keep,20,1029640.5799999997,5324.0,0.01,1024316.58,,
2023-01-13,xx002594,268.0,284.45,257.31,278.58,0.05,keep,20,1029888.1799999997,5571.6,0.01,1024316.58,,
2023-01-20,xx002594,278.58,278.77,266.49,270.07,-0.03,keep,20,1029717.9799999997,5401.4,0.01,1024316.58,,
2023-02-03,xx002594,285.0,306.13,280.39,295.0,0.09,keep,20,1030216.5799999997,5900.0,0.01,1024316.58,,
2023-02-10,xx002594,291.69,292.48,280.0,281.86,-0.04,keep,20,1029953.7799999997,5637.2,0.01,1024316.58,,
2023-02-17,xx002594,279.01,284.5,271.28,271.66,-0.04,keep,20,1029749.7799999997,5433.2,0.01,1024316.58,,
2023-02-24,xx002594,271.59,276.56,267.0,267.58,-0.02,keep,20,1029668.1799999997,5351.6,0.01,1024316.58,,
2023-03-03,xx002594,265.0,268.13,257.57,263.79,-0.01,keep,20,1029592.3799999998,5275.8,0.01,1024316.58,,
2023-03-10,xx002594,264.0,266.99,242.3,243.14,-0.08,sell,20,1029179.3799999998,4862.8,0.0,1024316.58,,
2023-03-17,xx002594,241.72,242.95,233.03,237.91,-0.02,keep,16,1029084.0099999998,3806.56,0.0,1025277.45,5.0,0.97
2023-03-24,xx002594,237.91,247.63,234.6,246.02,0.03,sell,16,1029213.7699999997,3936.32,0.0,1025277.45,,
2023-03-31,xx002594,245.99,260.86,240.3,256.02,0.04,sell,13,1029337.9099999997,3328.26,0.0,1026009.65,5.0,0.74
2023-04-07,xx002594,256.0,258.24,245.68,249.28,-0.03,keep,11,1029258.1999999996,2742.08,0.0,1026516.12,5.0,0.51
2023-04-14,xx002594,249.28,254.49,237.77,246.06,-0.01,keep,11,1029222.7799999997,2706.66,0.0,1026516.12,,
2023-04-21,xx002594,245.0,253.2,243.0,243.0,-0.01,keep,11,1029189.1199999996,2673.0,0.0,1026516.12,,
2023-04-28,xx002594,244.1,262.97,241.0,255.86,0.05,keep,11,1029330.5799999996,2814.46,0.0,1026516.12,,
2023-05-05,xx002594,255.0,257.61,247.95,250.07,-0.02,keep,11,1029266.8899999997,2750.77,0.0,1026516.12,,
2023-05-12,xx002594,253.0,269.8,249.0,260.1,0.04,keep,11,1029377.2199999996,2861.1,0.0,1026516.12,,
2023-05-19,xx002594,260.1,267.42,256.3,259.18,-0.0,keep,11,1029367.0999999996,2850.98,0.0,1026516.12,,
2023-05-26,xx002594,260.92,266.88,242.8,246.99,-0.05,keep,11,1029233.0099999997,2716.89,0.0,1026516.12,,
2023-06-02,xx002594,250.0,259.59,242.0,259.06,0.05,keep,11,1029365.7799999997,2849.66,0.0,1026516.12,,
2023-06-09,xx002594,259.0,265.0,251.67,258.0,-0.0,,11,1029354.1199999996,2838.0,0.0,1026516.12,,
