date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx600585,40.46,44.15,40.02,43.96,0.09,,,,,,,,
2022-01-14,xx600585,43.96,44.5,39.0,39.06,-0.11,,,,,,,,
2022-01-21,xx600585,39.1,43.15,38.72,41.19,0.05,,,,,,,,
2022-01-28,xx600585,42.35,42.4,39.18,39.21,-0.05,,,,,,,,
2022-02-11,xx600585,39.84,44.45,39.78,44.08,0.12,,,,,,,,
2022-02-18,xx600585,43.69,44.12,41.8,43.53,-0.01,,,,,,,,
2022-02-25,xx600585,43.54,43.76,40.12,40.31,-0.07,,,,,,,,
2022-03-04,xx600585,40.5,41.34,39.61,39.95,-0.01,,,,,,,,
2022-03-11,xx600585,39.95,40.88,36.65,38.05,-0.05,,,,,,,,
2022-03-18,xx600585,37.58,38.35,33.8,37.65,-0.01,,,,,,,,
2022-03-25,xx600585,37.8,37.87,36.59,36.87,-0.02,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx600585,37.01,39.99,36.68,39.7,0.08,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx600585,39.61,41.83,39.46,40.92,0.03,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-15,xx600585,40.98,41.2,39.02,39.94,-0.02,sell,4800,994910.81,191712.0,0.19,803198.81,49.19,
2022-04-22,xx600585,39.74,40.07,36.9,38.32,-0.04,keep,3840,988440.73,147148.8,0.15,841291.93,9.54,38.14
2022-04-29,xx600585,38.0,40.97,36.9,39.96,0.04,keep,3840,994738.3300000001,153446.4,0.15,841291.93,,
2022-05-06,xx600585,39.98,40.56,38.87,38.93,-0.03,keep,3840,990783.1300000001,149491.2,0.15,841291.93,,
2022-05-13,xx600585,38.89,39.58,37.59,38.22,-0.02,keep,3840,988056.73,146764.8,0.15,841291.93,,
2022-05-20,xx600585,38.58,38.69,36.81,37.97,-0.01,keep,3840,987096.73,145804.8,0.15,841291.93,,
2022-05-27,xx600585,37.97,38.15,36.73,37.22,-0.02,keep,3840,984216.73,142924.8,0.15,841291.93,,
2022-06-02,xx600585,37.05,37.36,36.03,36.22,-0.03,keep,3840,980376.73,139084.8,0.14,841291.93,,
2022-06-10,xx600585,35.78,35.97,34.7,35.6,-0.02,keep,3840,977995.93,136704.0,0.14,841291.93,,
2022-06-17,xx600585,35.4,37.31,35.02,37.1,0.04,keep,3840,983755.93,142464.0,0.14,841291.93,,
2022-06-24,xx600585,37.22,37.22,33.55,33.96,-0.02,sell,4103,980629.81,139337.88,0.14,841291.93,,
2022-07-01,xx600585,33.96,35.95,33.71,35.56,0.05,keep,3283,985839.6100000001,116743.48,0.12,869096.13,6.96,27.84
2022-07-08,xx600585,35.77,36.35,34.57,35.0,-0.02,keep,3283,984001.1300000001,114905.0,0.12,869096.13,,
2022-07-15,xx600585,34.6,36.06,34.0,34.0,-0.03,keep,3283,980718.1300000001,111622.0,0.11,869096.13,,
