date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2022-01-31,xxx24,49.98,52.1,45.47,49.99,-0.01,,,,,,
2022-02-28,xxx24,49.15,50.98,44.27,46.76,-0.06,,,,,,
2022-03-31,xxx24,46.14,48.2,44.84,46.82,0.0,,,,,,
2022-04-29,xxx24,47.16,48.42,39.61,39.76,-0.15,,,,,,
2022-05-31,xxx24,40.06,44.66,39.47,44.28,0.11,,,,,,
2022-06-30,xxx24,44.55,44.56,37.56,39.24,-0.11,,,,,,
2022-07-29,xxx24,39.37,43.72,36.57,37.52,-0.04,,,,,,
2022-08-31,xxx24,37.03,40.63,35.61,36.19,-0.04,,,,,,
2022-09-30,xxx24,36.15,37.03,29.28,29.33,-0.19,,,,,,
2022-10-31,xxx24,29.84,34.26,28.39,31.74,0.08,,,,,,
2022-11-30,xxx24,31.99,36.7,30.04,36.64,0.15,keep,0,1000000,0.0,0.0,1000000.0
2022-12-30,xxx24,36.38,37.88,33.78,34.97,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2023-01-31,xxx24,34.94,40.74,34.74,39.35,0.13,keep,0,1000000.0,0.0,0.0,1000000.0
2023-02-28,xxx24,39.1,41.15,36.82,37.17,-0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2023-03-31,xxx24,36.88,37.95,34.63,37.91,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2023-04-28,xxx24,38.0,41.42,36.39,41.37,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2023-05-31,xxx24,42.0,42.0,38.85,39.35,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2023-06-30,xxx24,39.57,42.04,38.48,41.55,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2023-07-31,xxx24,40.98,46.44,40.87,45.26,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2023-08-31,xxx24,45.46,47.46,44.61,46.76,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2023-09-29,xxx24,46.67,46.7,43.86,44.34,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2023-10-31,xxx24,44.25,44.93,37.92,41.29,-0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2023-11-30,xxx24,41.37,43.42,40.76,41.89,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2023-12-20,xxx24,42.24,45.0,40.69,44.2,0.05,,0,1000000.0,0.0,0.0,1000000.0
