date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2022-01-31,xxx100,144.0,146.63,133.95,139.81,-0.03,,,,,,
2022-02-28,xxx100,139.21,141.99,132.01,135.16,-0.03,,,,,,
2022-03-31,xxx100,135.87,150.54,135.02,148.92,0.1,,,,,,
2022-04-29,xxx100,149.66,160.77,148.84,152.99,0.03,,,,,,
2022-05-31,xxx100,154.96,154.99,117.27,128.63,-0.16,,,,,,
2022-06-30,xxx100,128.5,128.92,117.9,121.58,-0.05,,,,,,
2022-07-29,xxx100,121.94,133.39,120.06,132.05,0.09,,,,,,
2022-08-31,xxx100,131.06,142.72,125.12,132.55,0.0,,,,,,
2022-09-30,xxx100,132.54,138.25,128.27,129.7,-0.02,,,,,,
2022-10-31,xxx100,130.24,143.07,128.07,142.33,0.1,,,,,,
2022-11-30,xxx100,142.97,154.64,138.27,152.42,0.07,keep,0,1000000,0.0,0.0,1000000.0
2022-12-30,xxx100,152.05,153.61,140.81,141.79,-0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2023-01-31,xxx100,142.55,159.88,138.17,143.87,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2023-02-28,xxx100,143.66,148.34,138.69,142.13,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2023-03-31,xxx100,141.06,148.44,136.09,147.45,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2023-04-28,xxx100,147.73,153.75,147.02,150.97,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2023-05-31,xxx100,151.04,154.35,145.01,146.87,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2023-06-30,xxx100,146.21,158.23,145.94,157.18,0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2023-07-31,xxx100,156.81,160.94,153.45,159.86,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2023-08-31,xxx100,159.95,162.99,155.02,162.61,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2023-09-29,xxx100,162.87,165.85,159.19,159.93,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2023-10-31,xxx100,159.49,164.33,151.65,163.41,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2023-11-30,xxx100,164.21,169.94,154.13,155.69,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2023-12-20,xxx100,155.38,156.14,149.54,153.71,-0.01,,0,1000000.0,0.0,0.0,1000000.0
